origin,h1,h2,h3,h4,h5,a1,a2,a3,a4,a5
2022-06-27,-4.235579,-4.235579,-4.235579,-4.235579,-4.235579,-4.169472,-4.246393,-3.894895,-4.037047,-4.254633
2022-06-28,-4.169472,-4.169472,-4.169472,-4.169472,-4.169472,-4.246393,-3.894895,-4.037047,-4.254633,-4.285320
2022-06-29,-4.246393,-4.246393,-4.246393,-4.246393,-4.246393,-3.894895,-4.037047,-4.254633,-4.285320,-4.426641
2022-06-30,-3.894895,-3.894895,-3.894895,-3.894895,-3.894895,-4.037047,-4.254633,-4.285320,-4.426641,-4.352783
2022-07-01,-4.037047,-4.037047,-4.037047,-4.037047,-4.037047,-4.254633,-4.285320,-4.426641,-4.352783,-4.341521
2022-07-05,-4.254633,-4.254633,-4.254633,-4.254633,-4.254633,-4.285320,-4.426641,-4.352783,-4.341521,-4.199460
2022-07-06,-4.285320,-4.285320,-4.285320,-4.285320,-4.285320,-4.426641,-4.352783,-4.341521,-4.199460,-4.063240
2022-07-07,-4.426641,-4.426641,-4.426641,-4.426641,-4.426641,-4.352783,-4.341521,-4.199460,-4.063240,-3.886417
2022-07-08,-4.352783,-4.352783,-4.352783,-4.352783,-4.352783,-4.341521,-4.199460,-4.063240,-3.886417,-4.123756
2022-07-11,-4.341521,-4.341521,-4.341521,-4.341521,-4.341521,-4.199460,-4.063240,-3.886417,-4.123756,-3.983020
2022-07-12,-4.199460,-4.199460,-4.199460,-4.199460,-4.199460,-4.063240,-3.886417,-4.123756,-3.983020,-4.574581
2022-07-13,-4.063240,-4.063240,-4.063240,-4.063240,-4.063240,-3.886417,-4.123756,-3.983020,-4.574581,-4.339386
2022-07-14,-3.886417,-3.886417,-3.886417,-3.886417,-3.886417,-4.123756,-3.983020,-4.574581,-4.339386,-4.201454
2022-07-15,-4.123756,-4.123756,-4.123756,-4.123756,-4.123756,-3.983020,-4.574581,-4.339386,-4.201454,-4.241713
2022-07-18,-3.983020,-3.983020,-3.983020,-3.983020,-3.983020,-4.574581,-4.339386,-4.201454,-4.241713,-4.288970
2022-07-19,-4.574581,-4.574581,-4.574581,-4.574581,-4.574581,-4.339386,-4.201454,-4.241713,-4.288970,-4.334034
2022-07-20,-4.339386,-4.339386,-4.339386,-4.339386,-4.339386,-4.201454,-4.241713,-4.288970,-4.334034,-4.295223
2022-07-21,-4.201454,-4.201454,-4.201454,-4.201454,-4.201454,-4.241713,-4.288970,-4.334034,-4.295223,-4.345761
2022-07-22,-4.241713,-4.241713,-4.241713,-4.241713,-4.241713,-4.288970,-4.334034,-4.295223,-4.345761,-4.503969
2022-07-25,-4.288970,-4.288970,-4.288970,-4.288970,-4.288970,-4.334034,-4.295223,-4.345761,-4.503969,-4.063693
2022-07-26,-4.334034,-4.334034,-4.334034,-4.334034,-4.334034,-4.295223,-4.345761,-4.503969,-4.063693,-4.427928
2022-07-27,-4.295223,-4.295223,-4.295223,-4.295223,-4.295223,-4.345761,-4.503969,-4.063693,-4.427928,-4.373027
2022-07-28,-4.345761,-4.345761,-4.345761,-4.345761,-4.345761,-4.503969,-4.063693,-4.427928,-4.373027,-4.524128
2022-07-29,-4.503969,-4.503969,-4.503969,-4.503969,-4.503969,-4.063693,-4.427928,-4.373027,-4.524128,-4.034083
2022-08-01,-4.063693,-4.063693,-4.063693,-4.063693,-4.063693,-4.427928,-4.373027,-4.524128,-4.034083,-4.497598
2022-08-02,-4.427928,-4.427928,-4.427928,-4.427928,-4.427928,-4.373027,-4.524128,-4.034083,-4.497598,-4.627126
2022-08-03,-4.373027,-4.373027,-4.373027,-4.373027,-4.373027,-4.524128,-4.034083,-4.497598,-4.627126,-4.310381
2022-08-04,-4.524128,-4.524128,-4.524128,-4.524128,-4.524128,-4.034083,-4.497598,-4.627126,-4.310381,-4.418162
2022-08-05,-4.034083,-4.034083,-4.034083,-4.034083,-4.034083,-4.497598,-4.627126,-4.310381,-4.418162,-4.744001
2022-08-08,-4.497598,-4.497598,-4.497598,-4.497598,-4.497598,-4.627126,-4.310381,-4.418162,-4.744001,-4.710312
2022-08-09,-4.627126,-4.627126,-4.627126,-4.627126,-4.627126,-4.310381,-4.418162,-4.744001,-4.710312,-4.453806
2022-08-10,-4.310381,-4.310381,-4.310381,-4.310381,-4.310381,-4.418162,-4.744001,-4.710312,-4.453806,-4.649626
2022-08-11,-4.418162,-4.418162,-4.418162,-4.418162,-4.418162,-4.744001,-4.710312,-4.453806,-4.649626,-4.900540
2022-08-12,-4.744001,-4.744001,-4.744001,-4.744001,-4.744001,-4.710312,-4.453806,-4.649626,-4.900540,-4.791577
2022-08-15,-4.710312,-4.710312,-4.710312,-4.710312,-4.710312,-4.453806,-4.649626,-4.900540,-4.791577,-4.633127
2022-08-16,-4.453806,-4.453806,-4.453806,-4.453806,-4.453806,-4.649626,-4.900540,-4.791577,-4.633127,-4.564232
2022-08-17,-4.649626,-4.649626,-4.649626,-4.649626,-4.649626,-4.900540,-4.791577,-4.633127,-4.564232,-4.680203
2022-08-18,-4.900540,-4.900540,-4.900540,-4.900540,-4.900540,-4.791577,-4.633127,-4.564232,-4.680203,-4.526724
2022-08-19,-4.791577,-4.791577,-4.791577,-4.791577,-4.791577,-4.633127,-4.564232,-4.680203,-4.526724,-3.855291
2022-08-22,-4.633127,-4.633127,-4.633127,-4.633127,-4.633127,-4.564232,-4.680203,-4.526724,-3.855291,-4.575471
2022-08-23,-4.564232,-4.564232,-4.564232,-4.564232,-4.564232,-4.680203,-4.526724,-3.855291,-4.575471,-4.232865
2022-08-24,-4.680203,-4.680203,-4.680203,-4.680203,-4.680203,-4.526724,-3.855291,-4.575471,-4.232865,-4.222818
2022-08-25,-4.526724,-4.526724,-4.526724,-4.526724,-4.526724,-3.855291,-4.575471,-4.232865,-4.222818,-4.168926
2022-08-26,-3.855291,-3.855291,-3.855291,-3.855291,-3.855291,-4.575471,-4.232865,-4.222818,-4.168926,-4.138107
2022-08-29,-4.575471,-4.575471,-4.575471,-4.575471,-4.575471,-4.232865,-4.222818,-4.168926,-4.138107,-4.062976
2022-08-30,-4.232865,-4.232865,-4.232865,-4.232865,-4.232865,-4.222818,-4.168926,-4.138107,-4.062976,-4.371709
2022-08-31,-4.222818,-4.222818,-4.222818,-4.222818,-4.222818,-4.168926,-4.138107,-4.062976,-4.371709,-4.075060
2022-09-01,-4.168926,-4.168926,-4.168926,-4.168926,-4.168926,-4.138107,-4.062976,-4.371709,-4.075060,-4.504747
2022-09-02,-4.138107,-4.138107,-4.138107,-4.138107,-4.138107,-4.062976,-4.371709,-4.075060,-4.504747,-4.514873
2022-09-06,-4.062976,-4.062976,-4.062976,-4.062976,-4.062976,-4.371709,-4.075060,-4.504747,-4.514873,-4.279421
2022-09-07,-4.371709,-4.371709,-4.371709,-4.371709,-4.371709,-4.075060,-4.504747,-4.514873,-4.279421,-4.110312
2022-09-08,-4.075060,-4.075060,-4.075060,-4.075060,-4.075060,-4.504747,-4.514873,-4.279421,-4.110312,-4.088255
2022-09-09,-4.504747,-4.504747,-4.504747,-4.504747,-4.504747,-4.514873,-4.279421,-4.110312,-4.088255,-4.143678
2022-09-12,-4.514873,-4.514873,-4.514873,-4.514873,-4.514873,-4.279421,-4.110312,-4.088255,-4.143678,-4.381878
2022-09-13,-4.279421,-4.279421,-4.279421,-4.279421,-4.279421,-4.110312,-4.088255,-4.143678,-4.381878,-4.417866
2022-09-14,-4.110312,-4.110312,-4.110312,-4.110312,-4.110312,-4.088255,-4.143678,-4.381878,-4.417866,-3.643572
2022-09-15,-4.088255,-4.088255,-4.088255,-4.088255,-4.088255,-4.143678,-4.381878,-4.417866,-3.643572,-3.939810
