date,actual,rw,ar,har,arfima
2024-05-21,-5.314669,-5.042344,-5.015170,-4.947900,-4.991341
2024-05-22,-4.961732,-5.314669,-5.100750,-5.103544,-5.108728
2024-05-23,-4.587664,-4.961732,-5.003984,-4.948706,-4.966767
2024-05-24,-4.908544,-4.587664,-4.717793,-4.753271,-4.756840
2024-05-28,-4.427544,-4.908544,-4.826012,-4.861545,-4.850033
2024-05-29,-4.741930,-4.427544,-4.597114,-4.614171,-4.626345
2024-05-30,-4.789593,-4.741930,-4.623000,-4.712150,-4.723493
2024-05-31,-4.741542,-4.789593,-4.731170,-4.723927,-4.757143
2024-06-03,-4.627258,-4.741542,-4.668971,-4.717346,-4.741038
2024-06-04,-4.771967,-4.627258,-4.642796,-4.651953,-4.681666
2024-06-05,-4.763652,-4.771967,-4.695880,-4.738570,-4.736364
2024-06-06,-4.809162,-4.763652,-4.710608,-4.739474,-4.741744
2024-06-07,-4.801703,-4.809162,-4.722305,-4.762844,-4.766453
2024-06-10,-3.877664,-4.801703,-4.744760,-4.766267,-4.769569
2024-06-11,-3.991350,-3.877664,-4.288598,-4.311895,-4.319241
2024-06-12,-3.725234,-3.991350,-4.168806,-4.301690,-4.261094
2024-06-13,-4.121991,-3.725234,-4.028980,-4.108993,-4.087940
2024-06-14,-4.285418,-4.121991,-4.064348,-4.231402,-4.220594
2024-06-17,-4.123458,-4.285418,-4.227652,-4.264823,-4.313035
2024-06-18,-4.130674,-4.123458,-4.160670,-4.204632,-4.252969
2024-06-20,-4.138365,-4.130674,-4.185751,-4.211207,-4.242460
2024-06-21,-4.171661,-4.138365,-4.205420,-4.232932,-4.238724
2024-06-24,-4.055467,-4.171661,-4.203996,-4.244366,-4.250015
2024-06-25,-4.626315,-4.055467,-4.154406,-4.171284,-4.192721
2024-06-26,-4.333211,-4.626315,-4.414852,-4.447863,-4.455971
2024-06-27,-4.471078,-4.333211,-4.382553,-4.333556,-4.374023
2024-06-28,-4.253159,-4.471078,-4.396319,-4.411879,-4.434583
2024-07-01,-4.205147,-4.253159,-4.375566,-4.322472,-4.343634
2024-07-02,-4.434701,-4.205147,-4.277816,-4.308368,-4.301186
2024-07-03,-4.767712,-4.434701,-4.389987,-4.391447,-4.399196
2024-07-05,-4.717684,-4.767712,-4.571954,-4.562517,-4.582974
2024-07-08,-4.316839,-4.717684,-4.616202,-4.558060,-4.609113
2024-07-09,-4.640904,-4.316839,-4.447767,-4.388017,-4.432445
2024-07-10,-4.577443,-4.640904,-4.563940,-4.555130,-4.554374
2024-07-11,-4.010659,-4.577443,-4.579042,-4.535905,-4.547998
2024-07-12,-4.492156,-4.010659,-4.251308,-4.239366,-4.273988
2024-07-15,-4.377779,-4.492156,-4.409767,-4.433424,-4.442331
2024-07-16,-4.561966,-4.377779,-4.424589,-4.391168,-4.413380
2024-07-17,-4.285811,-4.561966,-4.440147,-4.469728,-4.499348
2024-07-18,-3.830298,-4.285811,-4.395361,-4.333915,-4.384885
2024-07-19,-4.129524,-3.830298,-4.108885,-4.124927,-4.137198
2024-07-22,-4.441402,-4.129524,-4.176824,-4.227857,-4.215583
2024-07-23,-4.670671,-4.441402,-4.342261,-4.366802,-4.370324
2024-07-24,-4.268438,-4.670671,-4.472989,-4.475191,-4.517777
2024-07-25,-4.083364,-4.268438,-4.367671,-4.303300,-4.364616
2024-07-26,-4.233706,-4.083364,-4.240551,-4.241668,-4.246437
2024-07-29,-4.531410,-4.233706,-4.291179,-4.309841,-4.285861
2024-07-30,-4.373846,-4.531410,-4.413521,-4.443126,-4.432756
2024-07-31,-4.285963,-4.373846,-4.378563,-4.355774,-4.393865
2024-08-01,-4.117231,-4.285963,-4.312973,-4.319893,-4.347768
2024-08-02,-3.678567,-4.117231,-4.250360,-4.250231,-4.254019
2024-08-05,-3.088816,-3.678567,-4.010334,-4.021759,-4.012768
2024-08-06,-3.695441,-3.088816,-3.620335,-3.658640,-3.655201
2024-08-07,-3.959724,-3.695441,-3.768679,-3.867347,-3.842314
2024-08-08,-4.128122,-3.959724,-3.949694,-3.957167,-3.986883
2024-08-09,-4.320860,-4.128122,-4.007127,-4.028098,-4.100266
2024-08-12,-4.286683,-4.320860,-4.154923,-4.153032,-4.226946
2024-08-13,-4.726564,-4.286683,-4.244184,-4.218565,-4.249393
2024-08-14,-4.487581,-4.726564,-4.486055,-4.477424,-4.481114
2024-08-15,-4.824345,-4.487581,-4.484936,-4.408883,-4.429458
2024-08-16,-4.951983,-4.824345,-4.618072,-4.601468,-4.599410
2024-08-19,-4.606283,-4.951983,-4.779601,-4.703204,-4.711426
2024-08-20,-4.819649,-4.606283,-4.650683,-4.577547,-4.585644
2024-08-21,-4.555878,-4.819649,-4.704698,-4.681744,-4.673679
2024-08-22,-4.522364,-4.555878,-4.647592,-4.571654,-4.568104
2024-08-23,-4.520431,-4.522364,-4.560116,-4.536553,-4.532735
2024-08-26,-4.578525,-4.520431,-4.545202,-4.509622,-4.521079
2024-08-27,-4.828650,-4.578525,-4.561465,-4.536342,-4.544645
2024-08-28,-4.509893,-4.828650,-4.672101,-4.649714,-4.672111
2024-08-29,-4.349948,-4.509893,-4.565704,-4.507821,-4.549725
2024-08-30,-4.792865,-4.349948,-4.438320,-4.426976,-4.450421
2024-09-03,-4.437262,-4.792865,-4.648791,-4.640340,-4.638746
2024-09-04,-4.344566,-4.437262,-4.515184,-4.478760,-4.505409
2024-09-05,-4.395767,-4.344566,-4.392106,-4.411126,-4.434600
2024-09-06,-4.175097,-4.395767,-4.444853,-4.434210,-4.437291
2024-09-09,-3.901699,-4.175097,-4.298911,-4.329722,-4.323676
2024-09-10,-4.280274,-3.901699,-4.110494,-4.152745,-4.157814
2024-09-11,-4.331984,-4.280274,-4.244931,-4.308705,-4.292025
2024-09-12,-4.450708,-4.331984,-4.309449,-4.331099,-4.336307
2024-09-13,-4.763815,-4.450708,-4.354496,-4.387659,-4.405844
2024-09-16,-4.385428,-4.763815,-4.581035,-4.563295,-4.578540
2024-09-17,-4.625543,-4.385428,-4.464473,-4.427013,-4.441622
2024-09-18,-4.175750,-4.625543,-4.532773,-4.553411,-4.537167
2024-09-19,-4.644130,-4.175750,-4.385731,-4.340767,-4.338902
2024-09-20,-3.933803,-4.644130,-4.489253,-4.558757,-4.523509
2024-09-23,-4.480039,-3.933803,-4.246777,-4.189662,-4.212971
2024-09-24,-4.771255,-4.480039,-4.335340,-4.433500,-4.408870
2024-09-25,-4.696997,-4.771255,-4.624924,-4.570833,-4.585168
2024-09-26,-4.678436,-4.696997,-4.571347,-4.572930,-4.598264
2024-09-27,-4.788952,-4.678436,-4.623507,-4.567789,-4.605053
2024-09-30,-4.761836,-4.788952,-4.708785,-4.670224,-4.667883
2024-10-01,-4.661235,-4.761836,-4.707166,-4.677542,-4.675182
2024-10-02,-4.517095,-4.661235,-4.653032,-4.628526,-4.630861
2024-10-03,-4.589601,-4.517095,-4.571608,-4.552719,-4.554575
2024-10-04,-4.562781,-4.589601,-4.582384,-4.579233,-4.571226
2024-10-07,-4.753519,-4.562781,-4.570669,-4.554632,-4.558558
2024-10-08,-4.794709,-4.753519,-4.639990,-4.639370,-4.648441
2024-10-09,-4.695302,-4.794709,-4.693228,-4.669596,-4.690687
2024-10-10,-4.961464,-4.695302,-4.658240,-4.642670,-4.658154
2024-10-11,-4.863524,-4.961464,-4.783684,-4.786355,-4.785672
2024-10-14,-4.875987,-4.863524,-4.802238,-4.765981,-4.771234
2024-10-15,-4.401023,-4.875987,-4.787429,-4.782878,-4.782861
2024-10-16,-4.889968,-4.401023,-4.574396,-4.547847,-4.557167
2024-10-17,-4.720330,-4.889968,-4.729223,-4.777080,-4.742806
2024-10-18,-4.795289,-4.720330,-4.728830,-4.688912,-4.695365
2024-10-21,-4.937796,-4.795289,-4.699280,-4.721325,-4.726595
2024-10-22,-4.970027,-4.937796,-4.791593,-4.788932,-4.804422
2024-10-23,-4.237475,-4.970027,-4.853399,-4.845870,-4.842462
2024-10-24,-4.712896,-4.237475,-4.501478,-4.484302,-4.499586
2024-10-25,-4.816084,-4.712896,-4.608575,-4.689386,-4.651034
2024-10-28,-4.827303,-4.816084,-4.751734,-4.735738,-4.722090
2024-10-29,-4.733473,-4.827303,-4.722641,-4.734503,-4.747022
2024-10-30,-4.805364,-4.733473,-4.673830,-4.678535,-4.711828
2024-10-31,-4.399324,-4.805364,-4.731118,-4.746377,-4.741764
2024-11-01,-4.320860,-4.399324,-4.553053,-4.548931,-4.559575
2024-11-04,-4.630318,-4.320860,-4.432333,-4.481024,-4.474472
2024-11-05,-4.698644,-4.630318,-4.560040,-4.602879,-4.593542
2024-11-06,-4.546918,-4.698644,-4.621358,-4.631328,-4.646879
2024-11-07,-4.691340,-4.546918,-4.531066,-4.547635,-4.587859
2024-11-08,-4.901009,-4.691340,-4.593939,-4.628323,-4.646986
2024-11-11,-4.825595,-4.901009,-4.747626,-4.757723,-4.762463
2024-11-12,-4.759540,-4.825595,-4.745251,-4.736477,-4.757523
2024-11-13,-4.596290,-4.759540,-4.704026,-4.711015,-4.732341
2024-11-14,-4.509338,-4.596290,-4.638827,-4.641497,-4.649905
2024-11-15,-4.841121,-4.509338,-4.573015,-4.592688,-4.587237
2024-11-18,-4.739142,-4.841121,-4.703745,-4.733000,-4.729590
2024-11-19,-4.928719,-4.739142,-4.697358,-4.683571,-4.710247
2024-11-20,-4.639054,-4.928719,-4.756809,-4.777431,-4.804329
2024-11-21,-4.326014,-4.639054,-4.672372,-4.653895,-4.687861
2024-11-22,-4.726290,-4.326014,-4.483714,-4.503352,-4.511702
2024-11-25,-4.292822,-4.726290,-4.622289,-4.671360,-4.659196
2024-11-26,-4.873840,-4.292822,-4.471708,-4.453504,-4.471940
2024-11-27,-4.898628,-4.873840,-4.631446,-4.699438,-4.712077
2024-11-29,-4.991161,-4.898628,-4.757793,-4.728617,-4.774520
2024-12-02,-4.867009,-4.991161,-4.808717,-4.813210,-4.845415
2024-12-03,-4.911836,-4.867009,-4.784938,-4.769264,-4.810700
2024-12-04,-5.033621,-4.911836,-4.828038,-4.831735,-4.821566
2024-12-05,-5.053662,-5.033621,-4.903155,-4.899401,-4.889538
2024-12-06,-4.851790,-5.053662,-4.933045,-4.921015,-4.920214
2024-12-09,-4.723371,-4.851790,-4.835598,-4.825863,-4.835790
2024-12-10,-4.866431,-4.723371,-4.748667,-4.762150,-4.757208
2024-12-11,-4.945268,-4.866431,-4.801009,-4.822082,-4.805631
2024-12-12,-4.834968,-4.945268,-4.849102,-4.850658,-4.851710
2024-12-13,-4.898587,-4.834968,-4.787561,-4.789252,-4.810408
2024-12-16,-4.867313,-4.898587,-4.801303,-4.820439,-4.834495
2024-12-17,-4.595877,-4.867313,-4.813373,-4.817710,-4.824575
2024-12-18,-4.322640,-4.595877,-4.673329,-4.683700,-4.690580
2024-12-19,-4.259048,-4.322640,-4.486169,-4.522106,-4.522847
2024-12-20,-4.465648,-4.259048,-4.401299,-4.453858,-4.440860
2024-12-23,-4.864093,-4.465648,-4.460427,-4.512435,-4.506744
2024-12-24,-5.287089,-4.864093,-4.649610,-4.685954,-4.706057
2024-12-26,-4.926397,-5.287089,-4.908528,-4.921210,-4.960906
2024-12-27,-4.742647,-4.926397,-4.832584,-4.805053,-4.858892
2024-12-30,-4.617425,-4.742647,-4.729514,-4.759614,-4.762907
2024-12-31,-5.037952,-4.617425,-4.692213,-4.714049,-4.680746
