date,actual,rw,ar,har,arfima
2023-12-28,-5.370128,-5.332298,-5.210748,-5.163740,-5.183088
2023-12-29,-5.685389,-5.370128,-5.257742,-5.221178,-5.210563
2024-01-02,-5.014219,-5.685389,-5.449293,-5.424597,-5.383086
2024-01-03,-4.862742,-5.014219,-5.122604,-5.092518,-5.094260
2024-01-04,-5.038724,-4.862742,-4.964520,-4.975254,-4.965236
2024-01-05,-4.854554,-5.038724,-5.020464,-5.040676,-5.012511
2024-01-08,-4.666176,-4.854554,-4.861064,-4.920679,-4.919886
2024-01-09,-5.121918,-4.666176,-4.727149,-4.765056,-4.800854
2024-01-10,-4.987074,-5.121918,-4.945836,-4.988527,-4.993981
2024-01-11,-4.847276,-4.987074,-4.912012,-4.932976,-4.960624
2024-01-12,-4.089543,-4.847276,-4.827739,-4.853421,-4.889104
2024-01-16,-4.380017,-4.089543,-4.445404,-4.441048,-4.491851
2024-01-17,-4.678233,-4.380017,-4.455024,-4.555320,-4.538415
2024-01-18,-4.846248,-4.678233,-4.590992,-4.668063,-4.671112
2024-01-19,-4.942414,-4.846248,-4.656421,-4.740963,-4.776006
2024-01-22,-4.964053,-4.942414,-4.789354,-4.794599,-4.850249
2024-01-23,-5.119310,-4.964053,-4.862717,-4.860832,-4.884458
2024-01-24,-5.000860,-5.119310,-4.975134,-4.983092,-4.978153
2024-01-25,-5.025508,-5.000860,-4.948818,-4.947728,-4.945056
2024-01-26,-5.304895,-5.025508,-4.956810,-4.971289,-4.959220
2024-01-29,-5.125683,-5.304895,-5.121042,-5.128527,-5.106981
2024-01-30,-4.870328,-5.125683,-5.057338,-5.051058,-5.052625
2024-01-31,-4.634045,-4.870328,-4.914585,-4.911220,-4.922366
2024-02-01,-4.449410,-4.634045,-4.768177,-4.769614,-4.775064
2024-02-02,-4.694612,-4.449410,-4.593467,-4.637360,-4.640810
2024-02-05,-4.928656,-4.694612,-4.650386,-4.715638,-4.722923
2024-02-06,-4.963571,-4.928656,-4.773144,-4.817224,-4.845235
2024-02-07,-4.899920,-4.963571,-4.822873,-4.839390,-4.888099
2024-02-08,-5.160447,-4.899920,-4.838697,-4.825404,-4.871391
2024-02-09,-5.222069,-5.160447,-4.999681,-4.997471,-5.004591
2024-02-12,-4.780028,-5.222069,-5.073040,-5.059799,-5.067554
2024-02-13,-4.562486,-4.780028,-4.855354,-4.835718,-4.867653
2024-02-14,-4.914360,-4.562486,-4.705230,-4.703944,-4.720672
2024-02-15,-4.707906,-4.914360,-4.838268,-4.879135,-4.856920
2024-02-16,-4.762123,-4.707906,-4.713408,-4.754812,-4.770703
2024-02-20,-4.813164,-4.762123,-4.710399,-4.753165,-4.781118
2024-02-21,-4.869439,-4.813164,-4.772640,-4.779446,-4.803870
2024-02-22,-4.889848,-4.869439,-4.790137,-4.826321,-4.835563
2024-02-23,-4.872457,-4.889848,-4.819769,-4.833701,-4.853189
2024-02-26,-5.068484,-4.872457,-4.823529,-4.834761,-4.850363
2024-02-27,-5.111448,-5.068484,-4.934605,-4.946605,-4.950416
2024-02-28,-5.067009,-5.111448,-4.988806,-4.986774,-4.996208
2024-02-29,-5.035077,-5.067009,-4.982969,-4.977728,-4.991511
2024-03-01,-5.044998,-5.035077,-4.984780,-4.971917,-4.980960
2024-03-04,-4.617541,-5.044998,-4.987728,-4.989335,-4.986712
2024-03-05,-4.745950,-4.617541,-4.750152,-4.760459,-4.773254
2024-03-06,-4.311660,-4.745950,-4.751765,-4.796782,-4.790687
2024-03-07,-4.831980,-4.311660,-4.506754,-4.541902,-4.561540
2024-03-08,-4.558517,-4.831980,-4.681631,-4.769502,-4.767064
2024-03-11,-4.916797,-4.558517,-4.599039,-4.607703,-4.658638
2024-03-12,-4.655973,-4.916797,-4.733354,-4.794268,-4.818165
2024-03-13,-5.047014,-4.655973,-4.691972,-4.664448,-4.717679
2024-03-14,-4.506353,-5.047014,-4.852543,-4.893847,-4.897257
2024-03-15,-4.841234,-4.506353,-4.653937,-4.620512,-4.664551
2024-03-18,-5.139065,-4.841234,-4.739708,-4.795198,-4.786690
2024-03-19,-5.116374,-5.139065,-4.960681,-4.948028,-4.955501
2024-03-20,-4.667710,-5.116374,-4.952316,-4.971099,-4.986708
2024-03-21,-4.889679,-4.667710,-4.774860,-4.738669,-4.781033
2024-03-22,-5.026210,-4.889679,-4.858174,-4.866850,-4.851351
2024-03-25,-4.869935,-5.026210,-4.929200,-4.943485,-4.928080
2024-03-26,-5.124500,-4.869935,-4.827228,-4.853829,-4.868621
2024-03-27,-5.081047,-5.124500,-4.974546,-4.972121,-4.987903
2024-03-28,-4.978550,-5.081047,-4.997458,-4.980381,-4.993306
2024-04-01,-4.824813,-4.978550,-4.936274,-4.938573,-4.950609
2024-04-02,-5.071615,-4.824813,-4.868658,-4.852463,-4.867482
2024-04-03,-5.002873,-5.071615,-4.961455,-4.980810,-4.972095
2024-04-04,-4.741095,-5.002873,-4.939064,-4.941296,-4.957100
2024-04-05,-4.687530,-4.741095,-4.789755,-4.798510,-4.826603
2024-04-08,-5.067240,-4.687530,-4.747680,-4.753678,-4.770116
2024-04-09,-4.564140,-5.067240,-4.910470,-4.948436,-4.939975
2024-04-10,-4.513834,-4.564140,-4.668047,-4.681763,-4.721103
2024-04-11,-4.572116,-4.513834,-4.585369,-4.624921,-4.650551
2024-04-12,-3.935005,-4.572116,-4.618966,-4.638350,-4.651711
2024-04-15,-4.197342,-3.935005,-4.226884,-4.290277,-4.320688
2024-04-16,-4.193759,-4.197342,-4.263582,-4.345755,-4.369841
2024-04-17,-4.517758,-4.193759,-4.260906,-4.316484,-4.354814
2024-04-18,-4.459313,-4.517758,-4.370222,-4.465396,-4.502591
2024-04-19,-4.555872,-4.459313,-4.422410,-4.427248,-4.501039
2024-04-22,-4.796920,-4.555872,-4.487466,-4.511405,-4.552446
2024-04-23,-4.928366,-4.796920,-4.664882,-4.664564,-4.685541
2024-04-24,-4.790930,-4.928366,-4.771366,-4.775064,-4.786277
2024-04-25,-4.753699,-4.790930,-4.749551,-4.729083,-4.751353
2024-04-26,-4.928586,-4.753699,-4.747517,-4.731957,-4.735192
2024-04-29,-4.984686,-4.928586,-4.841266,-4.835238,-4.822421
2024-04-30,-4.785194,-4.984686,-4.878129,-4.872215,-4.872887
2024-05-01,-4.410231,-4.785194,-4.789784,-4.771932,-4.792295
2024-05-02,-4.684955,-4.410231,-4.587826,-4.574782,-4.592900
2024-05-03,-4.801033,-4.684955,-4.666598,-4.691762,-4.680629
2024-05-06,-4.973595,-4.801033,-4.718253,-4.734211,-4.746884
2024-05-07,-5.207181,-4.973595,-4.798103,-4.812464,-4.848629
2024-05-08,-4.818302,-5.207181,-4.991751,-4.950447,-4.993885
2024-05-09,-5.135455,-4.818302,-4.850898,-4.801951,-4.842505
2024-05-10,-5.149480,-5.135455,-4.994821,-4.979768,-4.978286
2024-05-13,-5.119162,-5.149480,-5.054194,-5.014012,-5.015389
2024-05-14,-4.961963,-5.119162,-5.014055,-5.013561,-5.018128
2024-05-15,-4.995034,-4.961963,-4.967984,-4.931511,-4.946825
2024-05-16,-4.751100,-4.995034,-4.960411,-4.963160,-4.950986
2024-05-17,-5.090873,-4.751100,-4.823171,-4.829411,-4.828195
2024-05-20,-4.080429,-5.090873,-4.945127,-4.981795,-4.969557
2024-05-21,-4.768692,-4.080429,-4.469564,-4.452444,-4.493065
2024-05-22,-4.642435,-4.768692,-4.642537,-4.748594,-4.724349
2024-05-23,-4.704313,-4.642435,-4.669566,-4.666482,-4.690436
2024-05-24,-5.108312,-4.704313,-4.595483,-4.689461,-4.714239
2024-05-28,-5.149632,-5.108312,-4.894614,-4.872550,-4.917676
2024-05-29,-4.963082,-5.149632,-4.973077,-4.969506,-4.987496
2024-05-30,-4.811179,-4.963082,-4.918898,-4.900270,-4.924289
2024-05-31,-4.686791,-4.811179,-4.863662,-4.843591,-4.843656
2024-06-03,-4.598661,-4.686791,-4.766688,-4.785958,-4.763577
2024-06-04,-4.673968,-4.598661,-4.665724,-4.711370,-4.696448
2024-06-05,-4.861426,-4.673968,-4.661575,-4.711698,-4.710705
2024-06-06,-4.957494,-4.861426,-4.749247,-4.788976,-4.799762
2024-06-07,-4.743396,-4.957494,-4.824504,-4.842730,-4.866409
2024-06-10,-4.818974,-4.743396,-4.752542,-4.748077,-4.780830
2024-06-11,-4.855986,-4.818974,-4.784601,-4.797507,-4.802615
2024-06-12,-4.537368,-4.855986,-4.816022,-4.825320,-4.823703
2024-06-13,-4.752283,-4.537368,-4.635958,-4.657468,-4.672742
2024-06-14,-4.724148,-4.752283,-4.703545,-4.736647,-4.741437
2024-06-17,-4.670858,-4.724148,-4.710967,-4.721272,-4.736144
2024-06-18,-4.665990,-4.670858,-4.650915,-4.685437,-4.708445
2024-06-20,-4.672201,-4.665990,-4.665069,-4.669586,-4.698336
2024-06-21,-4.592666,-4.672201,-4.660324,-4.679465,-4.696358
2024-06-24,-4.792138,-4.592666,-4.613294,-4.635667,-4.654812
2024-06-25,-4.791513,-4.792138,-4.701293,-4.729414,-4.741035
2024-06-26,-5.019108,-4.791513,-4.731683,-4.738351,-4.759079
2024-06-27,-4.960773,-5.019108,-4.850951,-4.866508,-4.878592
2024-06-28,-4.686139,-4.960773,-4.886908,-4.859976,-4.883042
2024-07-01,-4.491673,-4.686139,-4.750354,-4.741380,-4.758457
2024-07-02,-5.011258,-4.491673,-4.627525,-4.630737,-4.635809
2024-07-03,-4.831652,-5.011258,-4.835672,-4.879217,-4.853962
2024-07-05,-4.950813,-4.831652,-4.785708,-4.786775,-4.812306
2024-07-08,-5.098049,-4.950813,-4.823666,-4.841139,-4.868779
2024-07-09,-4.680224,-5.098049,-4.976546,-4.938151,-4.956859
2024-07-10,-4.674750,-4.680224,-4.773289,-4.764204,-4.779354
2024-07-11,-4.754941,-4.674750,-4.722856,-4.736330,-4.738862
2024-07-12,-4.020219,-4.754941,-4.754401,-4.766975,-4.760902
2024-07-15,-4.035649,-4.020219,-4.338222,-4.369734,-4.401937
2024-07-16,-4.361882,-4.035649,-4.222120,-4.295989,-4.314574
2024-07-17,-4.362528,-4.361882,-4.353548,-4.419796,-4.429067
2024-07-18,-4.064161,-4.362528,-4.317571,-4.396160,-4.441066
2024-07-19,-4.470426,-4.064161,-4.188367,-4.209928,-4.294316
2024-07-22,-4.572289,-4.470426,-4.386644,-4.422811,-4.454318
2024-07-23,-4.626391,-4.572289,-4.488292,-4.505056,-4.532857
2024-07-24,-4.484427,-4.626391,-4.523754,-4.547835,-4.582600
2024-07-25,-4.573106,-4.484427,-4.518775,-4.491631,-4.530756
2024-07-26,-4.497897,-4.573106,-4.556418,-4.565240,-4.566170
2024-07-29,-4.721461,-4.497897,-4.530716,-4.531669,-4.537115
2024-07-30,-4.500850,-4.721461,-4.620258,-4.640502,-4.641447
2024-07-31,-4.319093,-4.500850,-4.551838,-4.530030,-4.558601
2024-08-01,-4.389010,-4.319093,-4.425644,-4.434935,-4.454298
2024-08-02,-3.976956,-4.389010,-4.443988,-4.452994,-4.459878
2024-08-05,-4.053774,-3.976956,-4.204157,-4.224835,-4.251008
2024-08-06,-4.207522,-4.053774,-4.153383,-4.209381,-4.232078
2024-08-07,-4.273267,-4.207522,-4.227399,-4.254725,-4.287257
2024-08-08,-4.415950,-4.273267,-4.240597,-4.276772,-4.324020
2024-08-09,-4.457404,-4.415950,-4.345344,-4.342041,-4.400948
2024-08-12,-4.500076,-4.457404,-4.415159,-4.392030,-4.440801
2024-08-13,-4.835236,-4.500076,-4.462067,-4.440052,-4.475704
2024-08-14,-4.772004,-4.835236,-4.662385,-4.639803,-4.653220
2024-08-15,-4.617197,-4.772004,-4.696870,-4.649461,-4.670704
2024-08-16,-4.895114,-4.617197,-4.633725,-4.593661,-4.612217
2024-08-19,-5.071132,-4.895114,-4.787181,-4.753417,-4.742432
2024-08-20,-5.061032,-5.071132,-4.908123,-4.878916,-4.863244
2024-08-21,-4.643730,-5.061032,-4.933337,-4.893199,-4.898303
2024-08-22,-4.804614,-4.643730,-4.762665,-4.693516,-4.714012
2024-08-23,-4.483001,-4.804614,-4.793230,-4.780968,-4.756723
2024-08-26,-4.813166,-4.483001,-4.627432,-4.605498,-4.603345
2024-08-27,-5.050936,-4.813166,-4.698140,-4.740716,-4.728233
2024-08-28,-4.681432,-5.050936,-4.879078,-4.852662,-4.869011
2024-08-29,-4.647457,-4.681432,-4.711736,-4.685238,-4.725756
2024-08-30,-4.639025,-4.647457,-4.685540,-4.660121,-4.683460
2024-09-03,-4.493197,-4.639025,-4.681113,-4.668761,-4.665294
2024-09-04,-4.758175,-4.493197,-4.555876,-4.580739,-4.585250
2024-09-05,-4.469980,-4.758175,-4.662508,-4.686829,-4.692953
2024-09-06,-4.349102,-4.469980,-4.550638,-4.542734,-4.571418
2024-09-09,-4.492814,-4.349102,-4.435518,-4.467884,-4.484660
2024-09-10,-3.399971,-4.492814,-4.503148,-4.524914,-4.527233
2024-09-11,-4.274931,-3.399971,-3.920086,-3.944057,-3.990826
2024-09-12,-4.197000,-4.274931,-4.171318,-4.310294,-4.282899
2024-09-13,-4.435237,-4.197000,-4.236487,-4.254051,-4.283838
2024-09-16,-4.701954,-4.435237,-4.266841,-4.366172,-4.400399
2024-09-17,-4.602726,-4.701954,-4.548738,-4.502550,-4.559075
2024-09-18,-4.114401,-4.602726,-4.551825,-4.540279,-4.555557
2024-09-19,-4.389086,-4.114401,-4.327724,-4.303591,-4.326561
2024-09-20,-4.610500,-4.389086,-4.408942,-4.436713,-4.407976
2024-09-23,-4.899276,-4.610500,-4.527409,-4.546347,-4.525742
2024-09-24,-4.635163,-4.899276,-4.674693,-4.691559,-4.697357
2024-09-25,-4.807889,-4.635163,-4.636402,-4.573826,-4.618740
2024-09-26,-4.421145,-4.807889,-4.725886,-4.701541,-4.696846
2024-09-27,-4.738818,-4.421145,-4.574258,-4.526938,-4.529823
2024-09-30,-4.438618,-4.738818,-4.648597,-4.677636,-4.648820
2024-10-01,-4.485701,-4.438618,-4.546084,-4.509898,-4.526350
2024-10-02,-4.480460,-4.485701,-4.490935,-4.519169,-4.522673
2024-10-03,-4.700809,-4.480460,-4.514814,-4.493337,-4.513856
2024-10-04,-4.610741,-4.700809,-4.594230,-4.613316,-4.616644
2024-10-07,-4.768206,-4.610741,-4.592892,-4.563003,-4.597249
2024-10-08,-4.548775,-4.768206,-4.671657,-4.658626,-4.674481
2024-10-09,-4.744234,-4.548775,-4.608127,-4.564993,-4.588381
2024-10-10,-4.851152,-4.744234,-4.668317,-4.673138,-4.667190
2024-10-11,-4.109097,-4.851152,-4.763016,-4.739808,-4.737411
2024-10-14,-4.681571,-4.109097,-4.389098,-4.368896,-4.398473
2024-10-15,-4.498575,-4.681571,-4.578525,-4.623205,-4.595308
2024-10-16,-4.668120,-4.498575,-4.550751,-4.538044,-4.540492
2024-10-17,-4.631986,-4.668120,-4.553500,-4.608594,-4.612080
2024-10-18,-4.961333,-4.631986,-4.622308,-4.577287,-4.611513
2024-10-21,-4.862037,-4.961333,-4.772933,-4.789450,-4.774457
2024-10-22,-4.282023,-4.862037,-4.799868,-4.759653,-4.770235
2024-10-23,-4.836456,-4.282023,-4.504649,-4.483265,-4.498600
2024-10-24,-4.725140,-4.836456,-4.715765,-4.741684,-4.700860
2024-10-25,-4.758830,-4.725140,-4.706428,-4.698992,-4.687389
2024-10-28,-4.910144,-4.758830,-4.672886,-4.699293,-4.706553
2024-10-29,-4.824377,-4.910144,-4.814920,-4.772991,-4.786979
2024-10-30,-4.687783,-4.824377,-4.787184,-4.774586,-4.769417
2024-10-31,-4.625890,-4.687783,-4.717393,-4.704748,-4.705308
2024-11-01,-4.596409,-4.625890,-4.673057,-4.671127,-4.660686
2024-11-04,-4.593006,-4.596409,-4.626802,-4.646636,-4.632248
2024-11-05,-4.839021,-4.593006,-4.599227,-4.621689,-4.619943
2024-11-06,-3.962682,-4.839021,-4.714591,-4.732117,-4.732606
2024-11-07,-4.222000,-3.962682,-4.308977,-4.290704,-4.336160
2024-11-08,-4.287819,-4.222000,-4.302306,-4.372973,-4.361491
2024-11-11,-4.907193,-4.287819,-4.345268,-4.377041,-4.378258
2024-11-12,-5.036699,-4.907193,-4.587410,-4.671906,-4.673220
2024-11-13,-4.659824,-5.036699,-4.801232,-4.749525,-4.810035
2024-11-14,-4.474837,-4.659824,-4.683152,-4.632889,-4.677279
2024-11-15,-4.496050,-4.474837,-4.605278,-4.569368,-4.567335
2024-11-18,-4.584151,-4.496050,-4.572215,-4.592657,-4.548428
2024-11-19,-4.778107,-4.584151,-4.562230,-4.608171,-4.579930
2024-11-20,-4.534929,-4.778107,-4.655362,-4.674201,-4.678242
2024-11-21,-4.708669,-4.534929,-4.574494,-4.556556,-4.586270
2024-11-22,-4.627794,-4.708669,-4.644621,-4.651980,-4.652391
2024-11-25,-4.698874,-4.627794,-4.641364,-4.624704,-4.627007
2024-11-26,-4.823013,-4.698874,-4.645433,-4.663805,-4.658242
2024-11-27,-5.045163,-4.823013,-4.736842,-4.721811,-4.726779
2024-11-29,-4.982503,-5.045163,-4.866739,-4.857447,-4.855160
2024-12-02,-4.438670,-4.982503,-4.891585,-4.850729,-4.863339
2024-12-03,-4.859312,-4.438670,-4.634740,-4.594688,-4.611126
2024-12-04,-4.725366,-4.859312,-4.775027,-4.793589,-4.757070
2024-12-05,-4.689323,-4.725366,-4.734582,-4.728005,-4.718167
2024-12-06,-4.763271,-4.689323,-4.655803,-4.687486,-4.694726
2024-12-09,-4.719166,-4.763271,-4.728986,-4.704102,-4.723973
2024-12-10,-3.974558,-4.719166,-4.700793,-4.708482,-4.708607
2024-12-11,-4.784206,-3.974558,-4.316860,-4.314693,-4.343087
2024-12-12,-4.651113,-4.784206,-4.600181,-4.678982,-4.640360
2024-12-13,-4.477499,-4.651113,-4.616673,-4.616599,-4.631843
2024-12-16,-4.667321,-4.477499,-4.475055,-4.517198,-4.552227
2024-12-17,-4.897624,-4.667321,-4.627940,-4.596783,-4.624620
2024-12-18,-4.139850,-4.897624,-4.748230,-4.766288,-4.751401
2024-12-19,-4.288722,-4.139850,-4.402112,-4.386025,-4.420865
2024-12-20,-4.153155,-4.288722,-4.383945,-4.423617,-4.413152
2024-12-23,-4.615631,-4.153155,-4.310755,-4.337812,-4.329296
2024-12-24,-5.095889,-4.615631,-4.438889,-4.537346,-4.523144
2024-12-26,-5.068013,-5.095889,-4.771074,-4.765748,-4.798548
2024-12-27,-4.634088,-5.068013,-4.861108,-4.822857,-4.863142
2024-12-30,-4.638582,-4.634088,-4.726182,-4.654971,-4.686386
2024-12-31,-5.095960,-4.638582,-4.707318,-4.689926,-4.656983
