origin,h1,h2,h3,h4,h5,a1,a2,a3,a4,a5
2022-06-27,-4.305651,-4.305651,-4.305651,-4.305651,-4.305651,-4.279154,-4.057176,-3.768837,-4.044899,-4.008366
2022-06-28,-4.279154,-4.279154,-4.279154,-4.279154,-4.279154,-4.057176,-3.768837,-4.044899,-4.008366,-3.925088
2022-06-29,-4.057176,-4.057176,-4.057176,-4.057176,-4.057176,-3.768837,-4.044899,-4.008366,-3.925088,-4.717612
2022-06-30,-3.768837,-3.768837,-3.768837,-3.768837,-3.768837,-4.044899,-4.008366,-3.925088,-4.717612,-4.333950
2022-07-01,-4.044899,-4.044899,-4.044899,-4.044899,-4.044899,-4.008366,-3.925088,-4.717612,-4.333950,-4.421259
2022-07-05,-4.008366,-4.008366,-4.008366,-4.008366,-4.008366,-3.925088,-4.717612,-4.333950,-4.421259,-4.021827
2022-07-06,-3.925088,-3.925088,-3.925088,-3.925088,-3.925088,-4.717612,-4.333950,-4.421259,-4.021827,-3.676994
2022-07-07,-4.717612,-4.717612,-4.717612,-4.717612,-4.717612,-4.333950,-4.421259,-4.021827,-3.676994,-4.205546
2022-07-08,-4.333950,-4.333950,-4.333950,-4.333950,-4.333950,-4.421259,-4.021827,-3.676994,-4.205546,-4.402469
2022-07-11,-4.421259,-4.421259,-4.421259,-4.421259,-4.421259,-4.021827,-3.676994,-4.205546,-4.402469,-4.225309
2022-07-12,-4.021827,-4.021827,-4.021827,-4.021827,-4.021827,-3.676994,-4.205546,-4.402469,-4.225309,-4.452818
2022-07-13,-3.676994,-3.676994,-3.676994,-3.676994,-3.676994,-4.205546,-4.402469,-4.225309,-4.452818,-4.243542
2022-07-14,-4.205546,-4.205546,-4.205546,-4.205546,-4.205546,-4.402469,-4.225309,-4.452818,-4.243542,-4.331349
2022-07-15,-4.402469,-4.402469,-4.402469,-4.402469,-4.402469,-4.225309,-4.452818,-4.243542,-4.331349,-4.310948
2022-07-18,-4.225309,-4.225309,-4.225309,-4.225309,-4.225309,-4.452818,-4.243542,-4.331349,-4.310948,-4.532739
2022-07-19,-4.452818,-4.452818,-4.452818,-4.452818,-4.452818,-4.243542,-4.331349,-4.310948,-4.532739,-4.722634
2022-07-20,-4.243542,-4.243542,-4.243542,-4.243542,-4.243542,-4.331349,-4.310948,-4.532739,-4.722634,-4.108243
2022-07-21,-4.331349,-4.331349,-4.331349,-4.331349,-4.331349,-4.310948,-4.532739,-4.722634,-4.108243,-4.394662
2022-07-22,-4.310948,-4.310948,-4.310948,-4.310948,-4.310948,-4.532739,-4.722634,-4.108243,-4.394662,-4.032282
2022-07-25,-4.532739,-4.532739,-4.532739,-4.532739,-4.532739,-4.722634,-4.108243,-4.394662,-4.032282,-4.359690
2022-07-26,-4.722634,-4.722634,-4.722634,-4.722634,-4.722634,-4.108243,-4.394662,-4.032282,-4.359690,-4.320902
2022-07-27,-4.108243,-4.108243,-4.108243,-4.108243,-4.108243,-4.394662,-4.032282,-4.359690,-4.320902,-4.522145
2022-07-28,-4.394662,-4.394662,-4.394662,-4.394662,-4.394662,-4.032282,-4.359690,-4.320902,-4.522145,-4.352081
2022-07-29,-4.032282,-4.032282,-4.032282,-4.032282,-4.032282,-4.359690,-4.320902,-4.522145,-4.352081,-4.570189
2022-08-01,-4.359690,-4.359690,-4.359690,-4.359690,-4.359690,-4.320902,-4.522145,-4.352081,-4.570189,-4.279003
2022-08-02,-4.320902,-4.320902,-4.320902,-4.320902,-4.320902,-4.522145,-4.352081,-4.570189,-4.279003,-4.621632
2022-08-03,-4.522145,-4.522145,-4.522145,-4.522145,-4.522145,-4.352081,-4.570189,-4.279003,-4.621632,-4.601372
2022-08-04,-4.352081,-4.352081,-4.352081,-4.352081,-4.352081,-4.570189,-4.279003,-4.621632,-4.601372,-4.691963
2022-08-05,-4.570189,-4.570189,-4.570189,-4.570189,-4.570189,-4.279003,-4.621632,-4.601372,-4.691963,-4.812926
2022-08-08,-4.279003,-4.279003,-4.279003,-4.279003,-4.279003,-4.621632,-4.601372,-4.691963,-4.812926,-4.747210
2022-08-09,-4.621632,-4.621632,-4.621632,-4.621632,-4.621632,-4.601372,-4.691963,-4.812926,-4.747210,-4.701001
2022-08-10,-4.601372,-4.601372,-4.601372,-4.601372,-4.601372,-4.691963,-4.812926,-4.747210,-4.701001,-4.402071
2022-08-11,-4.691963,-4.691963,-4.691963,-4.691963,-4.691963,-4.812926,-4.747210,-4.701001,-4.402071,-4.579702
2022-08-12,-4.812926,-4.812926,-4.812926,-4.812926,-4.812926,-4.747210,-4.701001,-4.402071,-4.579702,-4.783212
2022-08-15,-4.747210,-4.747210,-4.747210,-4.747210,-4.747210,-4.701001,-4.402071,-4.579702,-4.783212,-4.802785
2022-08-16,-4.701001,-4.701001,-4.701001,-4.701001,-4.701001,-4.402071,-4.579702,-4.783212,-4.802785,-4.429998
2022-08-17,-4.402071,-4.402071,-4.402071,-4.402071,-4.402071,-4.579702,-4.783212,-4.802785,-4.429998,-4.769684
2022-08-18,-4.579702,-4.579702,-4.579702,-4.579702,-4.579702,-4.783212,-4.802785,-4.429998,-4.769684,-4.758530
2022-08-19,-4.783212,-4.783212,-4.783212,-4.783212,-4.783212,-4.802785,-4.429998,-4.769684,-4.758530,-3.949499
2022-08-22,-4.802785,-4.802785,-4.802785,-4.802785,-4.802785,-4.429998,-4.769684,-4.758530,-3.949499,-4.197160
2022-08-23,-4.429998,-4.429998,-4.429998,-4.429998,-4.429998,-4.769684,-4.758530,-3.949499,-4.197160,-4.174236
2022-08-24,-4.769684,-4.769684,-4.769684,-4.769684,-4.769684,-4.758530,-3.949499,-4.197160,-4.174236,-4.293734
2022-08-25,-4.758530,-4.758530,-4.758530,-4.758530,-4.758530,-3.949499,-4.197160,-4.174236,-4.293734,-4.141875
2022-08-26,-3.949499,-3.949499,-3.949499,-3.949499,-3.949499,-4.197160,-4.174236,-4.293734,-4.141875,-4.176822
2022-08-29,-4.197160,-4.197160,-4.197160,-4.197160,-4.197160,-4.174236,-4.293734,-4.141875,-4.176822,-4.134837
2022-08-30,-4.174236,-4.174236,-4.174236,-4.174236,-4.174236,-4.293734,-4.141875,-4.176822,-4.134837,-4.375179
2022-08-31,-4.293734,-4.293734,-4.293734,-4.293734,-4.293734,-4.141875,-4.176822,-4.134837,-4.375179,-4.127972
2022-09-01,-4.141875,-4.141875,-4.141875,-4.141875,-4.141875,-4.176822,-4.134837,-4.375179,-4.127972,-4.631272
2022-09-02,-4.176822,-4.176822,-4.176822,-4.176822,-4.176822,-4.134837,-4.375179,-4.127972,-4.631272,-4.442703
2022-09-06,-4.134837,-4.134837,-4.134837,-4.134837,-4.134837,-4.375179,-4.127972,-4.631272,-4.442703,-4.474823
2022-09-07,-4.375179,-4.375179,-4.375179,-4.375179,-4.375179,-4.127972,-4.631272,-4.442703,-4.474823,-4.172618
