date,actual,enn,jnn
2024-04-15,-4.197342,-4.164155,-4.521832
2024-04-16,-4.193759,-4.204687,-4.532712
2024-04-17,-4.517758,-4.231500,-4.532942
2024-04-18,-4.459313,-4.463099,-4.545765
2024-04-19,-4.555872,-4.503166,-4.544260
2024-04-22,-4.796920,-4.565744,-4.547283
2024-04-23,-4.928366,-4.708884,-4.552174
2024-04-24,-4.790930,-4.804015,-4.553146
2024-04-25,-4.753699,-4.759980,-4.547283
2024-04-26,-4.928586,-4.730508,-4.546746
2024-04-29,-4.984686,-4.797255,-4.548249
2024-04-30,-4.785194,-4.834202,-4.548345
2024-05-01,-4.410231,-4.764014,-4.547214
2024-05-02,-4.684955,-4.541175,-4.537346
2024-05-03,-4.801033,-4.633770,-4.545222
2024-05-06,-4.973595,-4.723491,-4.547310
2024-05-07,-5.207181,-4.816635,-4.548323
2024-05-08,-4.818302,-4.903533,-4.546933
2024-05-09,-5.135455,-4.793398,-4.547550
2024-05-10,-5.149480,-4.877851,-4.547608
2024-05-13,-5.119162,-4.898386,-4.547490
2024-05-14,-4.961963,-4.892758,-4.547737
2024-05-15,-4.995034,-4.842920,-4.548333
2024-05-16,-4.751100,-4.844299,-4.548337
2024-05-17,-5.090873,-4.750010,-4.546740
2024-05-20,-4.080429,-4.856407,-4.547914
2024-05-21,-4.768692,-4.347729,-4.522862
2024-05-22,-4.642435,-4.617713,-4.546212
2024-05-23,-4.704313,-4.645776,-4.544580
2024-05-24,-5.108312,-4.683580,-4.545830
2024-05-28,-5.149632,-4.844065,-4.551315
2024-05-29,-4.963082,-4.888504,-4.551008
2024-05-30,-4.811179,-4.839540,-4.551943
2024-05-31,-4.686791,-4.772751,-4.551228
2024-06-03,-4.598661,-4.702681,-4.549374
2024-06-04,-4.673968,-4.640324,-4.547318
2024-06-05,-4.861426,-4.662140,-4.548995
2024-06-06,-4.957494,-4.754474,-4.551559
2024-06-07,-4.743396,-4.813530,-4.551959
2024-06-10,-4.818974,-4.742266,-4.550373
2024-06-11,-4.855986,-4.753739,-4.551257
2024-06-12,-4.537368,-4.773540,-4.551589
2024-06-13,-4.752283,-4.630072,-4.545673
2024-06-14,-4.724148,-4.694456,-4.550311
2024-06-17,-4.670858,-4.704716,-4.550017
2024-06-18,-4.665990,-4.681083,-4.549017
2024-06-20,-4.672201,-4.670447,-4.548884
2024-06-21,-4.592666,-4.671398,-4.549009
2024-06-24,-4.792138,-4.631693,-4.547150
2024-06-25,-4.791513,-4.715941,-4.550877
2024-06-26,-5.019108,-4.741048,-4.550982
2024-06-27,-4.960773,-4.829257,-4.551848
2024-06-28,-4.686139,-4.830856,-4.561091
2024-07-01,-4.491673,-4.718772,-4.558645
2024-07-02,-5.011258,-4.583494,-4.553514
2024-07-03,-4.831652,-4.788257,-4.560795
2024-07-05,-4.950813,-4.779593,-4.560601
2024-07-08,-5.098049,-4.814898,-4.561083
2024-07-09,-4.680224,-4.868004,-4.560511
2024-07-10,-4.674750,-4.726584,-4.558514
