origin,h1,h2,h3,h4,h5,a1,a2,a3,a4,a5
2022-06-27,-4.284022,-4.291741,-4.306745,-4.328373,-4.347818,-4.169472,-4.246393,-3.894895,-4.037047,-4.254633
2022-06-28,-4.232939,-4.256261,-4.282566,-4.298565,-4.319978,-4.246393,-3.894895,-4.037047,-4.254633,-4.285320
2022-06-29,-4.263167,-4.288495,-4.303945,-4.325763,-4.343541,-3.894895,-4.037047,-4.254633,-4.285320,-4.426641
2022-06-30,-4.099451,-4.141644,-4.178496,-4.185195,-4.219959,-4.037047,-4.254633,-4.285320,-4.426641,-4.352783
2022-07-01,-4.109610,-4.150994,-4.160241,-4.193127,-4.222627,-4.254633,-4.285320,-4.426641,-4.352783,-4.341521
2022-07-05,-4.225438,-4.224154,-4.251119,-4.284983,-4.303997,-4.285320,-4.426641,-4.352783,-4.341521,-4.199460
2022-07-06,-4.254893,-4.277510,-4.308928,-4.329744,-4.344698,-4.426641,-4.352783,-4.341521,-4.199460,-4.063240
2022-07-07,-4.365673,-4.384619,-4.398423,-4.418545,-4.426536,-4.352783,-4.341521,-4.199460,-4.063240,-3.886417
2022-07-08,-4.378003,-4.392743,-4.413390,-4.420994,-4.432402,-4.341521,-4.199460,-4.063240,-3.886417,-4.123756
2022-07-11,-4.374016,-4.397312,-4.406405,-4.416716,-4.428930,-4.199460,-4.063240,-3.886417,-4.123756,-3.983020
2022-07-12,-4.307708,-4.329477,-4.346914,-4.353877,-4.373616,-4.063240,-3.886417,-4.123756,-3.983020,-4.574581
2022-07-13,-4.203985,-4.239174,-4.256118,-4.268501,-4.295430,-3.886417,-4.123756,-3.983020,-4.574581,-4.339386
2022-07-14,-4.076158,-4.116162,-4.141511,-4.158885,-4.195366,-4.123756,-3.983020,-4.574581,-4.339386,-4.201454
2022-07-15,-4.140596,-4.162488,-4.177919,-4.215832,-4.241592,-3.983020,-4.574581,-4.339386,-4.201454,-4.241713
2022-07-18,-4.081600,-4.108474,-4.152820,-4.173840,-4.204978,-4.574581,-4.339386,-4.201454,-4.241713,-4.288970
2022-07-19,-4.361534,-4.370081,-4.370975,-4.416945,-4.419218,-4.339386,-4.201454,-4.241713,-4.288970,-4.334034
2022-07-20,-4.358712,-4.361214,-4.408088,-4.409695,-4.421045,-4.201454,-4.241713,-4.288970,-4.334034,-4.295223
2022-07-21,-4.280489,-4.338783,-4.346810,-4.353429,-4.371302,-4.241713,-4.288970,-4.334034,-4.295223,-4.345761
2022-07-22,-4.318878,-4.329721,-4.337923,-4.354629,-4.373592,-4.288970,-4.334034,-4.295223,-4.345761,-4.503969
2022-07-25,-4.312923,-4.322676,-4.340095,-4.357704,-4.373139,-4.334034,-4.295223,-4.345761,-4.503969,-4.063693
2022-07-26,-4.333533,-4.349395,-4.366191,-4.382251,-4.394762,-4.295223,-4.345761,-4.503969,-4.063693,-4.427928
2022-07-27,-4.329693,-4.349314,-4.366851,-4.378226,-4.392403,-4.345761,-4.503969,-4.063693,-4.427928,-4.373027
2022-07-28,-4.357578,-4.373930,-4.384685,-4.399339,-4.411382,-4.503969,-4.063693,-4.427928,-4.373027,-4.524128
2022-07-29,-4.449218,-4.449175,-4.458188,-4.474572,-4.478904,-4.063693,-4.427928,-4.373027,-4.524128,-4.034083
2022-08-01,-4.250902,-4.288351,-4.319593,-4.312492,-4.336932,-4.427928,-4.373027,-4.524128,-4.034083,-4.497598
2022-08-02,-4.379395,-4.397579,-4.383656,-4.413345,-4.422674,-4.373027,-4.524128,-4.034083,-4.497598,-4.627126
2022-08-03,-4.394304,-4.380851,-4.410785,-4.419926,-4.430960,-4.524128,-4.034083,-4.497598,-4.627126,-4.310381
2022-08-04,-4.447619,-4.467977,-4.472114,-4.486999,-4.489177,-4.034083,-4.497598,-4.627126,-4.310381,-4.418162
2022-08-05,-4.255298,-4.289938,-4.320760,-4.310675,-4.336793,-4.497598,-4.627126,-4.310381,-4.418162,-4.744001
2022-08-08,-4.414552,-4.427501,-4.408078,-4.441382,-4.447579,-4.627126,-4.310381,-4.418162,-4.744001,-4.710312
2022-08-09,-4.536827,-4.501724,-4.526836,-4.539336,-4.537842,-4.310381,-4.418162,-4.744001,-4.710312,-4.453806
2022-08-10,-4.385264,-4.427079,-4.448306,-4.440097,-4.450926,-4.418162,-4.744001,-4.710312,-4.453806,-4.649626
2022-08-11,-4.443998,-4.462799,-4.453322,-4.465127,-4.473805,-4.744001,-4.710312,-4.453806,-4.649626,-4.900540
2022-08-12,-4.617089,-4.585483,-4.585726,-4.603301,-4.596539,-4.710312,-4.453806,-4.649626,-4.900540,-4.791577
2022-08-15,-4.633427,-4.626794,-4.640776,-4.636779,-4.628649,-4.453806,-4.649626,-4.900540,-4.791577,-4.633127
2022-08-16,-4.534416,-4.561647,-4.564572,-4.551115,-4.555380,-4.649626,-4.900540,-4.791577,-4.633127,-4.564232
2022-08-17,-4.620899,-4.615326,-4.597429,-4.605110,-4.602458,-4.900540,-4.791577,-4.633127,-4.564232,-4.680203
2022-08-18,-4.759144,-4.720620,-4.717525,-4.723165,-4.707589,-4.791577,-4.633127,-4.564232,-4.680203,-4.526724
2022-08-19,-4.737300,-4.731813,-4.736203,-4.721589,-4.708751,-4.633127,-4.564232,-4.680203,-4.526724,-3.855291
2022-08-22,-4.678237,-4.690312,-4.679711,-4.663785,-4.659431,-4.564232,-4.680203,-4.526724,-3.855291,-4.575471
