date,actual,fnn,lstm,nar
2024-02-05,-4.928656,-4.645342,-4.616463,-4.689155
2024-02-06,-4.963571,-4.777973,-4.760422,-4.840147
2024-02-07,-4.899920,-4.857792,-4.836428,-4.881647
2024-02-08,-5.160447,-4.859945,-4.834025,-4.851280
2024-02-09,-5.222069,-4.944091,-4.930603,-4.950551
2024-02-12,-4.780028,-4.983763,-4.994975,-4.984551
2024-02-13,-4.562486,-4.848419,-4.849492,-4.843382
2024-02-14,-4.914360,-4.698558,-4.666008,-4.706348
2024-02-15,-4.707906,-4.788433,-4.750445,-4.843989
2024-02-16,-4.762123,-4.724492,-4.710724,-4.731833
2024-02-20,-4.813164,-4.762071,-4.720966,-4.776986
2024-02-21,-4.869439,-4.771143,-4.739794,-4.823444
2024-02-22,-4.889848,-4.642453,-4.806092,-4.809834
2024-02-23,-4.872457,-4.641023,-4.830822,-4.797169
2024-02-26,-5.068484,-4.641472,-4.831924,-4.841963
2024-02-27,-5.111448,-4.628290,-4.915730,-4.907935
2024-02-28,-5.067009,-4.629028,-4.967939,-4.953412
2024-02-29,-5.035077,-4.629105,-4.976182,-4.958924
2024-03-01,-5.044998,-4.629728,-4.958964,-4.950354
2024-03-04,-4.617541,-4.629374,-4.952952,-4.962370
2024-03-05,-4.745950,-4.656546,-4.756595,-4.755348
2024-03-06,-4.311660,-4.643502,-4.732721,-4.778654
2024-03-07,-4.831980,-4.681353,-4.500600,-4.541637
2024-03-08,-4.558517,-4.638284,-4.686712,-4.738494
2024-03-11,-4.916797,-4.671369,-4.622712,-4.656018
2024-03-12,-4.655973,-4.634467,-4.783052,-4.800003
2024-03-13,-5.047014,-4.661433,-4.707282,-4.693317
2024-03-14,-4.506353,-4.625865,-4.867063,-4.875799
2024-03-15,-4.841234,-4.670310,-4.665956,-4.619164
2024-03-18,-5.139065,-4.635466,-4.755358,-4.769251
2024-03-19,-5.116374,-4.629682,-4.906273,-4.873493
2024-03-20,-4.667710,-4.630382,-4.979569,-4.971967
2024-03-21,-4.889679,-4.652202,-4.805211,-4.747796
2024-03-22,-5.026210,-4.633399,-4.817354,-4.866474
2024-03-25,-4.869935,-4.636287,-4.880770,-4.885467
2024-03-26,-5.124500,-4.644181,-4.867035,-4.866501
2024-03-27,-5.081047,-4.623595,-4.952891,-4.984224
2024-03-28,-4.978550,-4.632737,-4.971262,-4.995154
2024-04-01,-4.824813,-4.634065,-4.950811,-4.930574
2024-04-02,-5.071615,-4.643253,-4.859126,-4.866501
2024-04-03,-5.002873,-4.627045,-4.917877,-4.979495
2024-04-04,-4.741095,-4.637588,-4.924861,-4.936709
2024-04-05,-4.687530,-4.649001,-4.825826,-4.840378
2024-04-08,-5.067240,-4.651095,-4.734688,-4.780453
2024-04-09,-4.564140,-4.629199,-4.863262,-4.932636
2024-04-10,-4.513834,-4.667725,-4.711251,-4.690844
2024-04-11,-4.572116,-4.660062,-4.616491,-4.633098
2024-04-12,-3.935005,-4.664054,-4.583027,-4.652525
2024-04-15,-4.197342,-4.708155,-4.257729,-4.203399
2024-04-16,-4.193759,-4.682066,-4.261606,-4.277276
2024-04-17,-4.517758,-4.695962,-4.264305,-4.329568
2024-04-18,-4.459313,-4.669881,-4.459961,-4.399397
2024-04-19,-4.555872,-4.678305,-4.494512,-4.449167
2024-04-22,-4.796920,-4.665327,-4.559041,-4.504168
2024-04-23,-4.928366,-4.650648,-4.692405,-4.609484
2024-04-24,-4.790930,-4.643364,-4.809765,-4.744971
2024-04-25,-4.753699,-4.645867,-4.771993,-4.708226
2024-04-26,-4.928586,-4.644460,-4.739108,-4.731262
2024-04-29,-4.984686,-4.634617,-4.795346,-4.815880
2024-04-30,-4.785194,-4.634149,-4.849952,-4.870249
2024-05-01,-4.410231,-4.644571,-4.793146,-4.808011
2024-05-02,-4.684955,-4.666378,-4.583329,-4.601982
2024-05-03,-4.801033,-4.646719,-4.618184,-4.686884
2024-05-06,-4.973595,-4.648757,-4.699701,-4.741166
2024-05-07,-5.207181,-4.634136,-4.814978,-4.854713
2024-05-08,-4.818302,-4.620156,-4.947291,-4.971801
2024-05-09,-5.135455,-4.643870,-4.856759,-4.852874
2024-05-10,-5.149480,-4.615813,-4.926324,-4.910137
2024-05-13,-5.119162,-4.626071,-4.958687,-4.982203
2024-05-14,-4.961963,-4.622831,-4.980547,-5.009841
2024-05-15,-4.995034,-4.631497,-4.916056,-4.940562
2024-05-16,-4.751100,-4.627969,-4.894082,-4.987305
2024-05-17,-5.090873,-4.646276,-4.783583,-4.826528
2024-05-20,-4.080429,-4.620686,-4.876981,-4.981242
2024-05-21,-4.768692,-4.691862,-4.465590,-4.473699
2024-05-22,-4.642435,-4.631652,-4.613810,-4.685752
2024-05-23,-4.704313,-4.666431,-4.624108,-4.684749
2024-05-24,-5.108312,-4.648660,-4.672672,-4.656217
2024-05-28,-5.149632,-4.626817,-4.861485,-4.827851
2024-05-29,-4.963082,-4.629895,-4.962958,-4.973104
2024-05-30,-4.811179,-4.634781,-4.942862,-4.813870
2024-05-31,-4.686791,-4.641567,-4.846449,-4.830577
2024-06-03,-4.598661,-4.651149,-4.738746,-4.757386
2024-06-04,-4.673968,-4.658363,-4.654381,-4.676985
2024-06-05,-4.861426,-4.654231,-4.657421,-4.706136
2024-06-06,-4.957494,-4.643761,-4.751181,-4.801271
2024-06-07,-4.743396,-4.638708,-4.837847,-4.854658
2024-06-10,-4.818974,-4.650648,-4.786653,-4.764986
2024-06-11,-4.855986,-4.641546,-4.780275,-4.778311
2024-06-12,-4.537368,-4.643636,-4.792910,-4.803033
2024-06-13,-4.752283,-4.664022,-4.666492,-4.644926
2024-06-14,-4.724148,-4.645144,-4.693927,-4.727017
2024-06-17,-4.670858,-4.655308,-4.702791,-4.737471
2024-06-18,-4.665990,-4.654841,-4.690897,-4.680424
2024-06-20,-4.672201,-4.655032,-4.673765,-4.682027
2024-06-21,-4.592666,-4.655462,-4.670777,-4.688401
2024-06-24,-4.792138,-4.661115,-4.634703,-4.616448
2024-06-25,-4.791513,-4.646173,-4.708626,-4.725691
2024-06-26,-5.019108,-4.650266,-4.746176,-4.746837
2024-06-27,-4.960773,-4.631581,-4.857711,-4.853877
2024-06-28,-4.686139,-4.646597,-4.871506,-4.869081
2024-07-01,-4.491673,-4.659567,-4.768534,-4.757066
2024-07-02,-5.011258,-4.671213,-4.610287,-4.618059
2024-07-03,-4.831652,-4.637717,-4.779424,-4.855128
2024-07-05,-4.950813,-4.660415,-4.783635,-4.815032
2024-07-08,-5.098049,-4.641009,-4.855039,-4.865739
2024-07-09,-4.680224,-4.636245,-4.916281,-4.942946
2024-07-10,-4.674750,-4.662152,-4.786111,-4.784836
2024-07-11,-4.754941,-4.656351,-4.712749,-4.704767
2024-07-12,-4.020219,-4.657864,-4.701706,-4.777609
2024-07-15,-4.035649,-4.707592,-4.353712,-4.332733
2024-07-16,-4.361882,-4.697509,-4.194218,-4.231316
2024-07-17,-4.362528,-4.687860,-4.304797,-4.391129
2024-07-18,-4.064161,-4.691978,-4.377366,-4.343729
2024-07-19,-4.470426,-4.707039,-4.247211,-4.190349
2024-07-22,-4.572289,-4.675649,-4.402145,-4.368953
2024-07-23,-4.626391,-4.678385,-4.513980,-4.454248
2024-07-24,-4.484427,-4.669224,-4.598132,-4.513932
2024-07-25,-4.573106,-4.677920,-4.549394,-4.501411
2024-07-26,-4.497897,-4.669182,-4.569234,-4.527864
2024-07-29,-4.721461,-4.677950,-4.535589,-4.494832
2024-07-30,-4.500850,-4.659838,-4.639161,-4.626193
2024-07-31,-4.319093,-4.681292,-4.583504,-4.563757
2024-08-01,-4.389010,-4.687516,-4.458426,-4.414944
2024-08-02,-3.976956,-4.684306,-4.425947,-4.435549
2024-08-05,-4.053774,-4.715589,-4.221392,-4.192868
2024-08-06,-4.207522,-4.703761,-4.148481,-4.145095
2024-08-07,-4.273267,-4.700914,-4.222349,-4.254707
2024-08-08,-4.415950,-4.697699,-4.305577,-4.240536
2024-08-09,-4.457404,-4.686568,-4.407448,-4.342431
2024-08-12,-4.500076,-4.684523,-4.469726,-4.404739
2024-08-13,-4.835236,-4.679723,-4.510781,-4.423990
2024-08-14,-4.772004,-4.656059,-4.679009,-4.625759
2024-08-15,-4.617197,-4.664221,-4.731859,-4.669559
2024-08-16,-4.895114,-4.667907,-4.677439,-4.610042
2024-08-19,-5.071132,-4.648163,-4.753798,-4.752797
2024-08-20,-5.061032,-4.643202,-4.871248,-4.880331
2024-08-21,-4.643730,-4.641603,-4.926812,-4.901673
2024-08-22,-4.804614,-4.664486,-4.780304,-4.768803
2024-08-23,-4.483001,-4.649930,-4.747396,-4.794684
2024-08-26,-4.813166,-4.680642,-4.607633,-4.633994
2024-08-27,-5.050936,-4.651499,-4.689917,-4.748550
2024-08-28,-4.681432,-4.645565,-4.837369,-4.903042
2024-08-29,-4.647457,-4.666600,-4.768354,-4.755489
2024-08-30,-4.639025,-4.662273,-4.706756,-4.681623
2024-09-03,-4.493197,-4.668838,-4.659541,-4.699730
2024-09-04,-4.758175,-4.679465,-4.598272,-4.566556
2024-09-05,-4.469980,-4.659335,-4.660036,-4.699960
2024-09-06,-4.349102,-4.685010,-4.605653,-4.599648
2024-09-09,-4.492814,-4.685709,-4.505506,-4.451026
2024-09-10,-3.399971,-4.679200,-4.499764,-4.523989
2024-09-11,-4.274931,-4.749891,-4.072116,-3.926926
2024-09-12,-4.197000,-4.681545,-4.119228,-4.200665
2024-09-13,-4.435237,-4.712237,-4.241005,-4.378853
2024-09-16,-4.701954,-4.684507,-4.411063,-4.301135
2024-09-17,-4.602726,-4.669993,-4.585263,-4.548573
2024-09-18,-4.114401,-4.676394,-4.637407,-4.534737
2024-09-19,-4.389086,-4.703759,-4.441752,-4.257301
2024-09-20,-4.610500,-4.681160,-4.399974,-4.381798
2024-09-23,-4.899276,-4.677150,-4.528164,-4.515960
2024-09-24,-4.635163,-4.655355,-4.720222,-4.694309
2024-09-25,-4.807889,-4.673089,-4.713548,-4.657021
2024-09-26,-4.421145,-4.653196,-4.737433,-4.721014
2024-09-27,-4.738818,-4.686105,-4.613201,-4.538191
2024-09-30,-4.438618,-4.656883,-4.649301,-4.657225
2024-10-01,-4.485701,-4.688255,-4.581395,-4.568916
2024-10-02,-4.480460,-4.671016,-4.540205,-4.502823
2024-10-03,-4.700809,-4.677115,-4.523046,-4.525975
2024-10-04,-4.610741,-4.660808,-4.631651,-4.614186
2024-10-07,-4.768206,-4.670058,-4.637056,-4.595527
2024-10-08,-4.548775,-4.654175,-4.707810,-4.687740
2024-10-09,-4.744234,-4.672704,-4.633988,-4.598209
2024-10-10,-4.851152,-4.653861,-4.689374,-4.662283
2024-10-11,-4.109097,-4.652992,-4.759772,-4.751102
2024-10-14,-4.681571,-4.699521,-4.452623,-4.375137
2024-10-15,-4.498575,-4.651141,-4.570712,-4.565862
2024-10-16,-4.668120,-4.683893,-4.551955,-4.573874
2024-10-17,-4.631986,-4.659994,-4.635963,-4.571064
2024-10-18,-4.961333,-4.667869,-4.641325,-4.645950
2024-10-21,-4.862037,-4.641792,-4.791862,-4.793502
2024-10-22,-4.282023,-4.653795,-4.816648,-4.745806
2024-10-23,-4.836456,-4.684839,-4.563488,-4.492935
2024-10-24,-4.725140,-4.642400,-4.680231,-4.687823
2024-10-25,-4.758830,-4.667630,-4.703494,-4.710131
2024-10-28,-4.910144,-4.653972,-4.741156,-4.702583
2024-10-29,-4.824377,-4.646128,-4.802470,-4.825453
2024-10-30,-4.687783,-4.653267,-4.802054,-4.804440
2024-10-31,-4.625890,-4.658653,-4.739182,-4.692091
2024-11-01,-4.596409,-4.664521,-4.664607,-4.690777
2024-11-04,-4.593006,-4.668308,-4.621636,-4.644658
2024-11-05,-4.839021,-4.669313,-4.606292,-4.627238
2024-11-06,-3.962682,-4.652630,-4.708686,-4.750463
2024-11-07,-4.222000,-4.712926,-4.375664,-4.325321
2024-11-08,-4.287819,-4.683015,-4.277965,-4.306711
2024-11-11,-4.907193,-4.696550,-4.298074,-4.409893
2024-11-12,-5.036699,-4.650198,-4.631853,-4.642288
2024-11-13,-4.659824,-4.649487,-4.832766,-4.777222
2024-11-14,-4.474837,-4.663929,-4.773789,-4.690332
2024-11-15,-4.496050,-4.670986,-4.613812,-4.524032
2024-11-18,-4.584151,-4.674100,-4.533276,-4.541179
2024-11-19,-4.778107,-4.671403,-4.561652,-4.565251
2024-11-20,-4.534929,-4.658519,-4.671984,-4.701654
2024-11-21,-4.708669,-4.675984,-4.623060,-4.625729
2024-11-22,-4.627794,-4.657811,-4.656156,-4.660895
2024-11-25,-4.698874,-4.669822,-4.641768,-4.636847
2024-11-26,-4.823013,-4.660836,-4.668957,-4.658974
2024-11-27,-5.045163,-4.654583,-4.731003,-4.732718
2024-11-29,-4.982503,-4.640121,-4.852227,-4.871351
2024-12-02,-4.438670,-4.645103,-4.890819,-4.855093
2024-12-03,-4.859312,-4.675375,-4.682611,-4.635459
2024-12-04,-4.725366,-4.641088,-4.717808,-4.764312
2024-12-05,-4.689323,-4.665205,-4.715692,-4.730325
2024-12-06,-4.763271,-4.658453,-4.708507,-4.708429
2024-12-09,-4.719166,-4.655292,-4.716723,-4.750905
2024-12-10,-3.974558,-4.659854,-4.713230,-4.727925
2024-12-11,-4.784206,-4.707684,-4.376030,-4.297580
2024-12-12,-4.651113,-4.645680,-4.543959,-4.637927
2024-12-13,-4.477499,-4.677600,-4.632244,-4.633585
2024-12-16,-4.667321,-4.673621,-4.590205,-4.524896
2024-12-17,-4.897624,-4.660699,-4.615778,-4.628216
2024-12-18,-4.139850,-4.650099,-4.743435,-4.756057
2024-12-19,-4.288722,-4.699497,-4.489105,-4.372808
2024-12-20,-4.153155,-4.678668,-4.373893,-4.385559
2024-12-23,-4.615631,-4.702613,-4.277180,-4.343853
2024-12-24,-5.095889,-4.666509,-4.478813,-4.476432
2024-12-26,-5.068013,-4.641119,-4.784504,-4.757881
2024-12-27,-4.634088,-4.642806,-4.911145,-4.844962
2024-12-30,-4.638582,-4.660971,-4.794956,-4.660141
2024-12-31,-5.095960,-4.657438,-4.685903,-4.648621
