date,actual,enn,jnn
2024-07-10,-4.726445,-4.647146,-4.548599
2024-07-11,-4.018246,-4.620882,-4.537366
2024-07-12,-4.485268,-4.229569,-4.295576
2024-07-15,-4.193595,-4.402774,-4.379347
2024-07-16,-4.195503,-4.273692,-4.267213
2024-07-17,-4.226107,-4.235125,-4.261916
2024-07-18,-3.821019,-4.229415,-4.226516
2024-07-19,-4.189312,-3.969082,-4.040648
2024-07-22,-4.386696,-4.102306,-4.102780
2024-07-23,-4.091091,-4.307349,-4.240654
2024-07-24,-4.333481,-4.187316,-4.214267
2024-07-25,-3.940615,-4.295883,-4.286661
2024-07-26,-4.117912,-4.057536,-4.102567
2024-07-29,-4.496263,-4.090117,-4.114826
2024-07-30,-4.157181,-4.373250,-4.295548
2024-07-31,-4.035589,-4.247926,-4.279774
2024-08-01,-3.976698,-4.105742,-4.172675
2024-08-02,-3.355740,-4.015037,-4.030805
2024-08-05,-3.280448,-3.801283,-3.870326
2024-08-06,-3.834624,-3.775116,-3.840597
2024-08-07,-3.994995,-3.876915,-3.882264
2024-08-08,-4.095015,-3.967033,-3.935408
2024-08-09,-4.142411,-4.056932,-4.018753
2024-08-12,-4.129904,-4.119797,-4.093209
2024-08-13,-4.356949,-4.131886,-4.125889
2024-08-14,-4.297386,-4.291395,-4.263340
2024-08-15,-4.249469,-4.311011,-4.314142
2024-08-16,-4.817848,-4.281330,-4.319620
2024-08-19,-4.488307,-4.568738,-4.518322
2024-08-20,-4.576123,-4.505662,-4.505522
2024-08-21,-4.426348,-4.522720,-4.525510
2024-08-22,-4.425506,-4.454560,-4.478611
2024-08-23,-4.303563,-4.434172,-4.463355
2024-08-26,-4.549500,-4.352886,-4.396396
2024-08-27,-4.557294,-4.471787,-4.470171
2024-08-28,-4.465576,-4.509854,-4.502112
2024-08-29,-4.208886,-4.474286,-4.492877
2024-08-30,-4.422604,-4.296218,-4.359294
2024-09-03,-4.295549,-4.372281,-4.389066
2024-09-04,-4.437938,-4.324929,-4.345795
2024-09-05,-4.002571,-4.398056,-4.413064
2024-09-06,-4.193505,-4.138783,-4.205123
2024-09-09,-4.337659,-4.166520,-4.191149
2024-09-10,-4.190600,-4.278516,-4.244190
2024-09-11,-4.242509,-4.233280,-4.258545
2024-09-12,-4.346327,-4.241851,-4.267519
2024-09-13,-4.608272,-4.312675,-4.310461
2024-09-16,-4.388920,-4.485569,-4.463436
2024-09-17,-4.444881,-4.421821,-4.444223
2024-09-18,-4.119565,-4.427803,-4.452004
2024-09-19,-4.573759,-4.224193,-4.287981
2024-09-20,-4.435985,-4.436468,-4.424970
2024-09-23,-4.471300,-4.432420,-4.431508
2024-09-24,-4.472916,-4.448189,-4.466226
2024-09-25,-4.847250,-4.449801,-4.462362
2024-09-26,-4.492577,-4.591880,-4.547375
2024-09-27,-4.664988,-4.498490,-4.502819
2024-09-30,-4.331602,-4.543327,-4.529489
2024-10-01,-4.485277,-4.400772,-4.438817
2024-10-02,-4.415138,-4.459787,-4.462047
2024-10-03,-4.329444,-4.434761,-4.435678
2024-10-04,-4.305141,-4.376781,-4.403338
2024-10-07,-4.553281,-4.337779,-4.362530
2024-10-08,-4.652576,-4.475339,-4.448864
2024-10-09,-4.670672,-4.554316,-4.512476
2024-10-10,-4.548998,-4.573474,-4.533107
2024-10-11,-4.502619,-4.530428,-4.512539
2024-10-14,-4.794792,-4.499104,-4.493542
2024-10-15,-4.423086,-4.599652,-4.543158
2024-10-16,-4.598724,-4.480505,-4.482220
2024-10-17,-4.545335,-4.529330,-4.509388
2024-10-18,-4.483359,-4.519208,-4.499002
2024-10-21,-4.620274,-4.488245,-4.485444
2024-10-22,-4.492241,-4.540501,-4.511915
2024-10-23,-4.349382,-4.498582,-4.489710
2024-10-24,-4.363830,-4.407763,-4.434711
2024-10-25,-4.480268,-4.385393,-4.405138
2024-10-28,-4.846882,-4.449544,-4.438381
2024-10-29,-4.620285,-4.608133,-4.541521
2024-10-30,-4.420483,-4.567021,-4.530366
2024-10-31,-4.201938,-4.467162,-4.479035
2024-11-01,-4.191847,-4.303033,-4.364252
2024-11-04,-4.591714,-4.227105,-4.266341
2024-11-05,-4.704376,-4.472387,-4.418048
2024-11-06,-4.008935,-4.582663,-4.526595
2024-11-07,-4.385851,-4.205076,-4.300590
2024-11-08,-4.759481,-4.332156,-4.346495
2024-11-11,-4.313304,-4.569122,-4.487568
2024-11-12,-4.403529,-4.422715,-4.445367
2024-11-13,-4.202044,-4.421873,-4.443713
2024-11-14,-4.166036,-4.282003,-4.319770
2024-11-15,-3.888607,-4.206136,-4.247409
2024-11-18,-4.492226,-3.983812,-4.031899
2024-11-19,-4.608369,-4.336514,-4.255281
2024-11-20,-4.505920,-4.519991,-4.448462
2024-11-21,-3.890265,-4.513403,-4.501685
2024-11-22,-4.293300,-4.088673,-4.201991
2024-11-25,-4.332155,-4.216974,-4.216887
2024-11-26,-4.214504,-4.307589,-4.244369
2024-11-27,-4.539216,-4.270762,-4.299421
2024-11-29,-4.829985,-4.458536,-4.429277
2024-12-02,-4.444004,-4.614944,-4.543535
2024-12-03,-4.564414,-4.502384,-4.499763
2024-12-04,-4.556468,-4.530301,-4.523061
2024-12-05,-4.596503,-4.533267,-4.518330
2024-12-06,-4.382137,-4.551384,-4.531985
2024-12-09,-4.229253,-4.451792,-4.475742
2024-12-10,-4.335789,-4.317211,-4.378208
2024-12-11,-4.536503,-4.341317,-4.357181
2024-12-12,-4.545873,-4.479289,-4.450464
2024-12-13,-4.268566,-4.522218,-4.505193
2024-12-16,-4.479934,-4.373227,-4.422714
2024-12-17,-4.254803,-4.453045,-4.458586
2024-12-18,-3.888170,-4.338500,-4.369575
2024-12-19,-4.144071,-4.029817,-4.122313
2024-12-20,-4.176356,-4.088036,-4.069062
2024-12-23,-4.719683,-4.148264,-4.084308
2024-12-24,-4.761886,-4.529045,-4.453688
2024-12-26,-4.578108,-4.611566,-4.554024
2024-12-27,-4.413869,-4.559900,-4.541768
2024-12-30,-4.452460,-4.470548,-4.491790
2024-12-31,-4.590752,-4.465990,-4.478507
