date,actual,rw,ar,har,arfima
2024-11-07,-4.385851,-4.008935,-4.217372,-4.215189,-4.262333
2024-11-08,-4.759481,-4.385851,-4.351559,-4.388626,-4.376077
2024-11-11,-4.313304,-4.759481,-4.597154,-4.589377,-4.572646
2024-11-12,-4.403529,-4.313304,-4.345917,-4.376806,-4.404039
2024-11-13,-4.202044,-4.403529,-4.384556,-4.393422,-4.416869
2024-11-14,-4.166036,-4.202044,-4.337639,-4.317324,-4.316209
2024-11-15,-3.888607,-4.166036,-4.220843,-4.284930,-4.271641
2024-11-18,-4.492226,-3.888607,-4.080162,-4.100943,-4.117236
2024-11-19,-4.608369,-4.492226,-4.305982,-4.370968,-4.367171
2024-11-20,-4.505920,-4.608369,-4.453892,-4.436931,-4.474237
2024-11-21,-3.890265,-4.505920,-4.403094,-4.413790,-4.459699
2024-11-22,-4.293300,-3.890265,-4.168500,-4.128106,-4.164058
2024-11-25,-4.332155,-4.293300,-4.279189,-4.327896,-4.289942
2024-11-26,-4.214504,-4.332155,-4.330549,-4.332912,-4.324670
2024-11-27,-4.539216,-4.214504,-4.200414,-4.253307,-4.276028
2024-11-29,-4.829985,-4.539216,-4.406267,-4.392288,-4.424216
2024-12-02,-4.444004,-4.829985,-4.611318,-4.583966,-4.601697
2024-12-03,-4.564414,-4.444004,-4.460886,-4.429729,-4.465651
2024-12-04,-4.556468,-4.564414,-4.494571,-4.500245,-4.498280
2024-12-05,-4.596503,-4.556468,-4.551840,-4.522917,-4.503456
2024-12-06,-4.382137,-4.596503,-4.549153,-4.544382,-4.527426
2024-12-09,-4.229253,-4.382137,-4.438139,-4.418476,-4.430805
2024-12-10,-4.335789,-4.229253,-4.335168,-4.338760,-4.334380
2024-12-11,-4.536503,-4.335789,-4.359065,-4.368693,-4.357806
2024-12-12,-4.545873,-4.536503,-4.448776,-4.452716,-4.454366
2024-12-13,-4.268566,-4.545873,-4.458973,-4.454839,-4.481200
2024-12-16,-4.479934,-4.268566,-4.332578,-4.325712,-4.356696
2024-12-17,-4.254803,-4.479934,-4.421318,-4.436430,-4.432126
2024-12-18,-3.888170,-4.254803,-4.349656,-4.333496,-4.335089
2024-12-19,-4.144071,-3.888170,-4.106929,-4.129127,-4.132747
2024-12-20,-4.176356,-4.144071,-4.170878,-4.210739,-4.201228
2024-12-23,-4.719683,-4.176356,-4.204638,-4.215798,-4.219050
2024-12-24,-4.761886,-4.719683,-4.430901,-4.470027,-4.486136
2024-12-26,-4.578108,-4.761886,-4.548779,-4.529285,-4.573054
2024-12-27,-4.413869,-4.578108,-4.504153,-4.498866,-4.520348
2024-12-30,-4.452460,-4.413869,-4.458279,-4.446823,-4.438886
2024-12-31,-4.590752,-4.452460,-4.483945,-4.484050,-4.440524
