date,RW_MSE,AR_MSE,HAR_MSE,ARFIMA_MSE,FNN_MSE,LSTM_MSE,NAR_MSE,RW_QLIKE,AR_QLIKE,HAR_QLIKE,ARFIMA_QLIKE,FNN_QLIKE,LSTM_QLIKE,NAR_QLIKE
2022-12-20,0.062572,0.044480,0.038894,0.040191,0.056436,0.056552,0.037175,0.148907,0.102907,0.089108,0.092295,0.133090,0.133387,0.084904
2022-12-21,0.101720,0.024492,0.048469,0.051017,0.043476,0.035795,0.038025,0.166287,0.044249,0.084148,0.088259,0.076026,0.063353,0.067057
2022-12-22,0.001056,0.006283,0.004767,0.015734,0.010567,0.015693,0.015780,0.002067,0.011928,0.009111,0.028993,0.019758,0.028922,0.029075
2022-12-23,0.076366,0.069622,0.052392,0.038371,0.056148,0.056251,0.063340,0.185230,0.167342,0.122786,0.087826,0.132352,0.132616,0.150902
2022-12-27,0.121813,0.050561,0.061492,0.073361,0.054150,0.040779,0.079460,0.195597,0.087525,0.104942,0.123461,0.093285,0.071604,0.132831
2022-12-28,0.004589,0.000141,0.000169,0.003181,0.000269,0.001672,0.000130,0.009606,0.000285,0.000336,0.006129,0.000532,0.003255,0.000258
2022-12-29,0.064075,0.053289,0.074349,0.095849,0.067961,0.063809,0.065284,0.109006,0.091908,0.124985,0.157570,0.115083,0.108588,0.110902
2022-12-30,0.043455,0.007333,0.005018,0.000927,0.019984,0.012002,0.007313,0.100359,0.015540,0.010527,0.001892,0.044016,0.025858,0.015497
2023-01-03,0.197369,0.257915,0.182284,0.168776,0.259472,0.298749,0.255543,0.543014,0.745606,0.494881,0.452597,0.751012,0.890524,0.737393
2023-01-04,0.002607,0.094777,0.074248,0.057740,0.076301,0.175836,0.057322,0.005396,0.235267,0.179585,0.136433,0.185058,0.474600,0.135361
2023-01-05,0.287265,0.100719,0.105025,0.141103,0.166168,0.103084,0.126887,0.414285,0.164806,0.171163,0.223039,0.257792,0.168302,0.202878
2023-01-06,0.171150,0.089102,0.111614,0.070627,0.065296,0.029922,0.071658,0.459972,0.219661,0.282498,0.169994,0.155997,0.067386,0.172717
2023-01-09,0.103659,0.038742,0.045884,0.043804,0.042627,0.017937,0.045596,0.169150,0.068243,0.079954,0.076563,0.074637,0.032874,0.079486
2023-01-10,0.056374,0.027072,0.026688,0.023755,0.031978,0.038342,0.020901,0.132933,0.060606,0.059698,0.052792,0.072313,0.087757,0.046139
2023-01-11,0.037040,0.003079,0.015413,0.016223,0.015799,0.004037,0.005375,0.065424,0.005937,0.028425,0.029858,0.029109,0.007743,0.010243
2023-01-12,0.192780,0.169481,0.184513,0.150194,0.165066,0.188833,0.137064,0.528271,0.454784,0.501935,0.395707,0.441118,0.515661,0.356420
2023-01-13,0.256325,0.067870,0.099550,0.099819,0.098537,0.045840,0.078428,0.375854,0.114941,0.163074,0.163472,0.161570,0.079882,0.131252
2023-01-17,0.003878,0.001231,0.000024,0.003024,0.002446,0.005601,0.006400,0.008088,0.002406,0.000047,0.005832,0.004734,0.010663,0.012143
2023-01-18,0.090819,0.099429,0.072386,0.065617,0.076726,0.077407,0.099473,0.224365,0.248178,0.174645,0.156838,0.186193,0.188014,0.248301
2023-01-19,0.043300,0.005253,0.006118,0.007844,0.004063,0.002215,0.011797,0.075739,0.010017,0.011622,0.014801,0.007791,0.004572,0.021974
2023-01-20,0.026495,0.015654,0.024042,0.033001,0.034748,0.023530,0.021189,0.047680,0.028852,0.043477,0.058685,0.061608,0.042595,0.038548
2023-01-23,0.001211,0.000003,0.000124,0.003199,0.001331,0.002939,0.001447,0.002480,0.000006,0.000247,0.006163,0.002598,0.005671,0.002821
2023-01-24,0.008786,0.006667,0.004339,0.002010,0.009341,0.015629,0.003781,0.018722,0.014091,0.009072,0.004143,0.019946,0.034035,0.007883
2023-01-25,0.053098,0.088141,0.063641,0.056598,0.077313,0.118111,0.069541,0.124576,0.217034,0.151686,0.133505,0.187763,0.301085,0.167131
2023-01-26,0.007956,0.008473,0.003553,0.000941,0.001011,0.017705,0.001086,0.015007,0.018035,0.007396,0.001920,0.002066,0.038772,0.002221
2023-01-27,0.025598,0.005675,0.004882,0.013592,0.019519,0.008115,0.015230,0.046145,0.010801,0.009325,0.025189,0.035643,0.015299,0.028101
2023-01-30,0.000534,0.000957,0.000790,0.004345,0.005480,0.005674,0.004434,0.001052,0.001874,0.001551,0.008321,0.010439,0.010799,0.008487
2023-01-31,0.001222,0.002272,0.003275,0.005367,0.002729,0.000919,0.006540,0.002388,0.004402,0.006307,0.010229,0.005273,0.001801,0.012403
2023-02-01,0.268243,0.265681,0.231766,0.222603,0.260940,0.293798,0.237465,0.781639,0.772663,0.656287,0.625639,0.756117,0.872603,0.675520
2023-02-02,0.000577,0.065116,0.043194,0.041835,0.057232,0.096658,0.039689,0.001136,0.155529,0.099713,0.096349,0.135131,0.240475,0.091059
2023-02-03,0.069114,0.197739,0.209976,0.176688,0.175889,0.181042,0.178813,0.166006,0.544209,0.583966,0.477271,0.474765,0.490961,0.483943
2023-02-06,0.248223,0.047199,0.043250,0.053966,0.030534,0.059820,0.037952,0.365631,0.082091,0.075657,0.092991,0.054534,0.102302,0.066937
2023-02-07,0.051342,0.022747,0.050463,0.035934,0.035721,0.010863,0.021755,0.120124,0.050434,0.117902,0.081881,0.081362,0.023319,0.048124
2023-02-08,0.095896,0.041089,0.049799,0.038621,0.028620,0.034481,0.039055,0.157640,0.072112,0.086297,0.068043,0.051295,0.061162,0.068760
2023-02-09,0.002886,0.000773,0.000065,0.000044,0.000143,0.000000,0.001476,0.005985,0.001518,0.000128,0.000088,0.000289,0.000000,0.002879
2023-02-10,0.019912,0.009098,0.024332,0.020652,0.014776,0.009810,0.009824,0.036328,0.017091,0.043975,0.037616,0.027296,0.018385,0.018411
2023-02-13,0.048296,0.066831,0.070876,0.082584,0.063739,0.051964,0.083993,0.083868,0.113320,0.119615,0.137595,0.108479,0.089782,0.139736
2023-02-14,0.155402,0.094245,0.063839,0.055939,0.090292,0.091367,0.098876,0.411498,0.233798,0.152200,0.131820,0.222920,0.225868,0.246639
2023-02-15,0.015757,0.000612,0.000884,0.001855,0.000332,0.009360,0.000826,0.029033,0.001245,0.001734,0.003606,0.000673,0.019989,0.001621
2023-02-16,0.014180,0.004293,0.008499,0.016543,0.011570,0.003999,0.009271,0.026237,0.008224,0.015999,0.030423,0.021567,0.007671,0.017407
2023-02-17,0.000257,0.000002,0.001676,0.006642,0.004463,0.002149,0.000867,0.000509,0.000003,0.003263,0.012591,0.008542,0.004169,0.001700
2023-02-21,0.113376,0.122224,0.131232,0.154611,0.124401,0.100837,0.152017,0.183384,0.196189,0.209076,0.241888,0.199316,0.164981,0.238291
2023-02-22,0.136848,0.047722,0.030005,0.023359,0.062829,0.050905,0.052704,0.355782,0.111006,0.067584,0.051866,0.149576,0.119020,0.123577
2023-02-23,0.030372,0.004517,0.022039,0.023607,0.003768,0.000000,0.007468,0.054261,0.008642,0.040020,0.042728,0.007236,0.000000,0.014112
2023-02-24,0.038887,0.032653,0.021147,0.011861,0.033320,0.041722,0.023332,0.089091,0.073939,0.046711,0.025542,0.075548,0.096068,0.051802
2023-02-27,0.036824,0.004294,0.018477,0.026903,0.017275,0.005469,0.007218,0.065065,0.008225,0.033821,0.048374,0.031712,0.010418,0.013652
2023-02-28,0.098327,0.122936,0.124541,0.159559,0.128032,0.116197,0.148779,0.161258,0.197213,0.199517,0.248721,0.204515,0.187483,0.233786
2023-03-01,0.205908,0.091587,0.062706,0.050945,0.106320,0.080906,0.109527,0.570682,0.226475,0.149255,0.119121,0.267501,0.197408,0.276570
2023-03-02,0.032807,0.003998,0.016183,0.016770,0.000757,0.001132,0.006735,0.058360,0.007669,0.029787,0.030822,0.001487,0.002316,0.012763
2023-03-03,0.000124,0.000064,0.001066,0.003673,0.000057,0.000611,0.000302,0.000250,0.000128,0.002086,0.007058,0.000115,0.001242,0.000597
2023-03-06,0.004327,0.011101,0.002071,0.000113,0.003474,0.005834,0.013551,0.009046,0.023847,0.004271,0.000228,0.007229,0.012286,0.029333
2023-03-07,0.099804,0.116971,0.111400,0.088224,0.126104,0.140414,0.098102,0.249223,0.297809,0.281890,0.217261,0.324221,0.366370,0.244486
2023-03-08,0.118677,0.022987,0.037791,0.042912,0.038299,0.020565,0.040468,0.191074,0.041659,0.066670,0.075103,0.067510,0.037465,0.071091
2023-03-09,0.047221,0.031206,0.035574,0.019083,0.016623,0.017421,0.019538,0.109751,0.070461,0.081005,0.041938,0.036298,0.038120,0.042988
2023-03-10,0.063708,0.121531,0.107822,0.094272,0.092555,0.123494,0.106111,0.151861,0.310948,0.271742,0.233872,0.229136,0.316634,0.266911
2023-03-13,0.125806,0.273344,0.289551,0.270818,0.263785,0.310586,0.227129,0.323353,0.799590,0.857307,0.790689,0.766034,0.933757,0.640737
2023-03-14,0.242954,0.027926,0.028966,0.034650,0.028732,0.040294,0.030162,0.358946,0.050117,0.051883,0.061444,0.051486,0.070804,0.053906
2023-03-15,0.032956,0.023388,0.051956,0.029486,0.015964,0.004607,0.014547,0.074670,0.051932,0.121679,0.066346,0.034796,0.009646,0.031582
2023-03-16,0.007172,0.000033,0.000648,0.000576,0.000048,0.000040,0.000001,0.013567,0.000066,0.001318,0.001170,0.000097,0.000081,0.000002
2023-03-17,0.006246,0.005006,0.001192,0.000823,0.001126,0.001036,0.005590,0.011858,0.009556,0.002331,0.001615,0.002202,0.002028,0.010642
2023-03-20,0.000038,0.000738,0.000008,0.000031,0.000006,0.000020,0.000023,0.000076,0.001502,0.000016,0.000062,0.000013,0.000040,0.000046
2023-03-21,0.168571,0.146549,0.138139,0.154607,0.152006,0.135727,0.176719,0.261074,0.230673,0.218863,0.241883,0.238276,0.215455,0.272143
2023-03-22,0.292378,0.146844,0.143074,0.124402,0.154727,0.148458,0.148765,0.867483,0.385610,0.374308,0.319271,0.409444,0.390469,0.391394
2023-03-23,0.066434,0.004038,0.013312,0.013689,0.003989,0.000018,0.009553,0.112700,0.007744,0.024689,0.025363,0.007652,0.000036,0.017919
2023-03-24,0.018749,0.018267,0.016244,0.028442,0.024887,0.019730,0.024742,0.034297,0.033453,0.029894,0.050994,0.044927,0.036011,0.044679
2023-03-27,0.011694,0.013634,0.024364,0.038052,0.032981,0.026588,0.016570,0.021789,0.025264,0.044030,0.067102,0.058652,0.047837,0.030471
2023-03-28,0.011816,0.038259,0.036482,0.051739,0.025166,0.021394,0.047040,0.022009,0.067444,0.064496,0.089419,0.045406,0.038904,0.081832
2023-03-29,0.022389,0.005125,0.000178,0.000001,0.012282,0.011062,0.005253,0.049600,0.010756,0.000359,0.000003,0.026484,0.023759,0.011034
2023-03-30,0.014668,0.006391,0.019753,0.027270,0.003588,0.001755,0.009467,0.027103,0.012127,0.036051,0.049000,0.006897,0.003414,0.017763
2023-03-31,0.076947,0.090557,0.117792,0.148426,0.083697,0.087300,0.102294,0.128982,0.149649,0.189793,0.233293,0.139287,0.144742,0.167136
2023-04-03,0.128238,0.049046,0.029912,0.015858,0.066915,0.045593,0.054478,0.330450,0.114331,0.067363,0.034555,0.160232,0.105679,0.128088
2023-04-04,0.004055,0.020771,0.006341,0.003491,0.037945,0.042396,0.020892,0.008465,0.045839,0.013384,0.007266,0.086784,0.097736,0.046119
2023-04-05,0.024860,0.005380,0.014103,0.022427,0.005266,0.003489,0.011827,0.044881,0.010253,0.026099,0.040692,0.010040,0.006711,0.022028
2023-04-06,0.001663,0.001622,0.006384,0.016327,0.006684,0.008497,0.001161,0.003238,0.003159,0.012113,0.030042,0.012669,0.015996,0.002271
2023-04-10,0.000012,0.001411,0.002648,0.008189,0.000151,0.000938,0.000442,0.000024,0.002753,0.005119,0.015433,0.000299,0.001839,0.000872
2023-04-11,0.030245,0.040639,0.058518,0.064469,0.023947,0.028085,0.036119,0.054047,0.071372,0.100240,0.109624,0.043313,0.050386,0.063894
2023-04-12,0.163486,0.097508,0.069530,0.058855,0.131310,0.097368,0.120594,0.436248,0.242835,0.167101,0.139300,0.339448,0.242444,0.308242
2023-04-13,0.018111,0.000143,0.002266,0.004005,0.000614,0.004757,0.000051,0.033179,0.000289,0.004392,0.007682,0.001249,0.009966,0.000103
2023-04-14,0.073214,0.083378,0.080047,0.056492,0.078671,0.084649,0.069851,0.176839,0.204084,0.195095,0.133234,0.191400,0.207527,0.167947
2023-04-17,0.248203,0.108608,0.128831,0.153271,0.158223,0.114563,0.120177,0.365606,0.176423,0.205656,0.240032,0.246881,0.185111,0.193240
2023-04-18,0.019647,0.000910,0.000166,0.001666,0.000111,0.003825,0.000425,0.043237,0.001783,0.000335,0.003244,0.000221,0.007343,0.000839
2023-04-19,0.009658,0.007296,0.001670,0.001174,0.013380,0.009695,0.014783,0.020645,0.015459,0.003433,0.002402,0.028950,0.020729,0.032115
2023-04-20,0.001778,0.000748,0.001081,0.002762,0.001158,0.002544,0.001494,0.003458,0.001469,0.002115,0.005335,0.002369,0.005263,0.002912
2023-04-21,0.001851,0.005015,0.001123,0.000007,0.003059,0.003182,0.004327,0.003811,0.010520,0.002296,0.000014,0.006351,0.006610,0.009047
2023-04-24,0.039945,0.053629,0.054353,0.033767,0.051618,0.056037,0.052424,0.091690,0.125928,0.127771,0.076627,0.120825,0.132070,0.122866
2023-04-25,0.047215,0.010579,0.010232,0.018356,0.015081,0.004852,0.018634,0.082117,0.019779,0.019150,0.033609,0.027836,0.009268,0.034096
2023-04-26,0.108773,0.090664,0.102103,0.075224,0.076835,0.076331,0.081443,0.274434,0.223938,0.255648,0.182184,0.186483,0.185136,0.198855
2023-04-27,0.000286,0.019046,0.018267,0.012024,0.009722,0.026927,0.012271,0.000566,0.041852,0.040060,0.025907,0.020787,0.060262,0.026460
2023-04-28,0.004572,0.021064,0.033917,0.022470,0.012054,0.027322,0.008091,0.009570,0.046517,0.076991,0.049789,0.025973,0.061198,0.017197
2023-05-01,0.068166,0.020957,0.018273,0.025558,0.047669,0.029023,0.034475,0.115403,0.038146,0.033464,0.046078,0.082853,0.051978,0.061152
2023-05-02,0.000106,0.005931,0.000640,0.003677,0.009211,0.008966,0.012641,0.000210,0.011275,0.001259,0.007065,0.017298,0.016852,0.023489
2023-05-03,0.042535,0.032113,0.031222,0.029577,0.031401,0.036453,0.028622,0.098080,0.072639,0.070498,0.066563,0.070927,0.083143,0.064286
2023-05-04,0.052162,0.019311,0.020774,0.021810,0.019288,0.005788,0.034130,0.090100,0.035279,0.037828,0.039624,0.035239,0.011011,0.060575
2023-05-05,0.186672,0.212269,0.212639,0.238758,0.241620,0.231811,0.238290,0.285536,0.319394,0.319877,0.353600,0.357248,0.344706,0.353002
2023-05-08,0.023991,0.003865,0.004006,0.010715,0.001016,0.011659,0.001359,0.053345,0.007419,0.007685,0.020024,0.001990,0.021726,0.002652
2023-05-09,0.007927,0.000364,0.000349,0.000749,0.015370,0.009618,0.001397,0.016838,0.000737,0.000689,0.001471,0.033446,0.020559,0.002865
2023-05-10,0.102552,0.107030,0.077197,0.068479,0.159573,0.141975,0.103618,0.256906,0.269505,0.187452,0.164336,0.424233,0.371026,0.259898
2023-05-11,0.016545,0.004327,0.000222,0.000609,0.000591,0.001103,0.001215,0.030427,0.009047,0.000449,0.001198,0.001202,0.002257,0.002487
2023-05-12,0.011230,0.003653,0.001411,0.011080,0.013374,0.013321,0.009952,0.020954,0.007021,0.002752,0.020683,0.024801,0.024706,0.018644
2023-05-15,0.027365,0.021593,0.022889,0.012282,0.012884,0.012579,0.020077,0.061299,0.047747,0.050767,0.026483,0.027834,0.027150,0.044232
2023-05-16,0.009212,0.002001,0.001752,0.003014,0.001318,0.000737,0.003472,0.017300,0.003886,0.003409,0.005813,0.002573,0.001447,0.006679
2023-05-17,0.026391,0.027181,0.029650,0.034493,0.031011,0.031329,0.036236,0.047501,0.048849,0.053040,0.061182,0.055339,0.055874,0.064088
2023-05-18,0.034225,0.014620,0.011269,0.007004,0.014319,0.011524,0.017031,0.077736,0.031746,0.024221,0.014823,0.031067,0.024790,0.037229
2023-05-19,0.070439,0.049348,0.057513,0.062652,0.039686,0.038794,0.056171,0.118938,0.085569,0.098645,0.106770,0.069803,0.068330,0.096510
2023-05-22,0.063490,0.023596,0.019944,0.014332,0.034388,0.024810,0.023140,0.151294,0.052420,0.043923,0.031096,0.078128,0.055268,0.051353
2023-05-23,0.003131,0.019287,0.008689,0.006527,0.019446,0.019748,0.020670,0.006502,0.042407,0.018509,0.013785,0.042775,0.043470,0.045604
2023-05-24,0.024810,0.009465,0.008814,0.014709,0.009256,0.008887,0.017696,0.044796,0.017760,0.016574,0.027177,0.017379,0.016707,0.032452
2023-05-25,0.003574,0.002239,0.000953,0.000004,0.000131,0.000014,0.001417,0.007442,0.004622,0.001946,0.000008,0.000263,0.000028,0.002906
2023-05-26,0.028034,0.031299,0.030997,0.023350,0.033276,0.032897,0.031722,0.062888,0.070682,0.069959,0.051844,0.075441,0.074527,0.071700
2023-05-30,0.059005,0.108254,0.102462,0.097257,0.104881,0.110918,0.084665,0.139686,0.272962,0.256655,0.242136,0.263447,0.280519,0.207571
2023-05-31,0.052837,0.001407,0.001786,0.003401,0.009245,0.007959,0.009069,0.091183,0.002745,0.003473,0.006545,0.017360,0.015012,0.017040
2023-06-01,0.011877,0.009064,0.003171,0.009134,0.027344,0.027773,0.021251,0.022118,0.017029,0.006110,0.017157,0.049126,0.049856,0.038655
2023-06-02,0.001350,0.005546,0.003005,0.005181,0.011199,0.009335,0.008982,0.002634,0.010561,0.005796,0.009883,0.020898,0.017524,0.016880
2023-06-05,0.017340,0.033266,0.029785,0.029455,0.024233,0.022949,0.040219,0.031826,0.059129,0.053269,0.052711,0.043804,0.041593,0.070681
2023-06-06,0.001318,0.011722,0.017008,0.017659,0.006810,0.008714,0.012715,0.002573,0.021839,0.031241,0.032386,0.012900,0.016393,0.023622
2023-06-07,0.226532,0.182057,0.160726,0.146453,0.214420,0.198946,0.184946,0.638740,0.494164,0.427765,0.384436,0.598559,0.548103,0.503305
2023-06-08,0.022738,0.003325,0.000798,0.000217,0.002850,0.004536,0.000072,0.041229,0.006914,0.001627,0.000438,0.005909,0.009493,0.000144
2023-06-09,0.035843,0.015639,0.011484,0.022512,0.039226,0.030369,0.034985,0.063433,0.028825,0.021412,0.040839,0.069043,0.054256,0.062004
2023-06-12,0.040129,0.054135,0.050142,0.068658,0.088806,0.091451,0.059787,0.070532,0.093261,0.086849,0.116169,0.147015,0.150992,0.102250
2023-06-13,0.023665,0.000055,0.000701,0.000085,0.003463,0.001348,0.000498,0.052581,0.000111,0.001428,0.000171,0.007206,0.002763,0.001011
2023-06-14,0.059329,0.059166,0.039058,0.044489,0.087658,0.093006,0.060343,0.140522,0.140102,0.089512,0.102930,0.215715,0.230379,0.143137
2023-06-15,0.087143,0.026912,0.037806,0.042173,0.029798,0.016571,0.042943,0.144506,0.048390,0.066694,0.073893,0.053291,0.030471,0.075154
2023-06-16,0.001212,0.006598,0.006317,0.015516,0.015136,0.017523,0.012134,0.002369,0.012510,0.011991,0.028608,0.027935,0.032148,0.022580
2023-06-20,0.136819,0.104447,0.099876,0.081620,0.109554,0.103035,0.109949,0.355694,0.262225,0.249426,0.199332,0.276647,0.258260,0.277767
2023-06-21,0.055542,0.010218,0.012856,0.013528,0.006778,0.001178,0.019357,0.095508,0.019125,0.023874,0.025075,0.012842,0.002302,0.035359
2023-06-22,0.125669,0.118103,0.115691,0.099845,0.090938,0.094768,0.093481,0.322954,0.301062,0.294139,0.249340,0.224693,0.235242,0.231687
2023-06-23,0.004632,0.014005,0.010842,0.007425,0.002722,0.008925,0.007949,0.008857,0.030358,0.023271,0.015742,0.005638,0.019030,0.016887
2023-06-26,0.023564,0.009118,0.002389,0.005452,0.018892,0.013074,0.022442,0.042654,0.017128,0.004627,0.010387,0.034547,0.024264,0.040718
2023-06-27,0.027739,0.028402,0.028477,0.031202,0.057129,0.056135,0.038632,0.049799,0.050926,0.051053,0.055660,0.098035,0.096454,0.068061
2023-06-28,0.010523,0.000037,0.000610,0.000343,0.000229,0.000120,0.000005,0.022562,0.000074,0.001241,0.000695,0.000462,0.000241,0.000009
2023-06-29,0.182189,0.178080,0.204014,0.188537,0.163382,0.147484,0.195141,0.279520,0.273981,0.308565,0.288032,0.253977,0.231979,0.296831
2023-06-30,0.005634,0.014397,0.019093,0.022796,0.005592,0.013616,0.012413,0.011854,0.026622,0.034898,0.041330,0.010646,0.025232,0.023080
2023-07-03,0.103530,0.150265,0.200055,0.207534,0.102918,0.118472,0.144788,0.168961,0.235855,0.303342,0.313192,0.168058,0.190776,0.228210
2023-07-05,0.029421,0.002525,0.006248,0.011705,0.001929,0.000010,0.002113,0.066189,0.004885,0.011862,0.021808,0.003973,0.000020,0.004100
2023-07-06,0.024670,0.016391,0.001310,0.000316,0.034427,0.031023,0.015161,0.054938,0.035770,0.002685,0.000639,0.078224,0.070022,0.032973
2023-07-07,0.013909,0.007448,0.015210,0.028551,0.000462,0.000177,0.004165,0.025753,0.014075,0.028065,0.051178,0.000911,0.000351,0.007983
2023-07-10,0.190795,0.167288,0.136129,0.099273,0.181290,0.159681,0.168284,0.521922,0.447984,0.353654,0.247744,0.491745,0.424564,0.451069
2023-07-11,0.003453,0.014287,0.009147,0.003026,0.014682,0.025146,0.019875,0.006643,0.030995,0.019519,0.006281,0.031887,0.056059,0.043764
2023-07-12,0.065130,0.039000,0.030407,0.047531,0.046976,0.040331,0.047502,0.110660,0.068670,0.054320,0.082629,0.081729,0.070866,0.082582
2023-07-13,0.000007,0.005730,0.004925,0.011113,0.007229,0.020421,0.000552,0.000015,0.010903,0.009405,0.020743,0.013672,0.037213,0.001087
2023-07-14,0.000048,0.005103,0.003991,0.005869,0.000033,0.002748,0.000150,0.000096,0.009736,0.007657,0.011161,0.000066,0.005308,0.000297
2023-07-17,0.022510,0.010031,0.005598,0.006417,0.032365,0.015614,0.016831,0.049881,0.021471,0.011775,0.013547,0.073245,0.033999,0.036772
2023-07-18,0.000024,0.003567,0.000718,0.000277,0.008104,0.003755,0.007843,0.000048,0.007428,0.001463,0.000560,0.017226,0.007827,0.016654
2023-07-19,0.043949,0.056712,0.058877,0.043624,0.063239,0.049218,0.058729,0.101585,0.133797,0.139356,0.100779,0.150640,0.114765,0.138975
2023-07-20,0.000109,0.012223,0.012857,0.007839,0.006880,0.008853,0.009175,0.000217,0.026352,0.027773,0.016645,0.014553,0.018872,0.019581
2023-07-21,0.000290,0.005650,0.011543,0.006504,0.001518,0.002302,0.002566,0.000587,0.011889,0.024833,0.013736,0.003116,0.004755,0.005310
2023-07-24,0.000409,0.001069,0.002893,0.001433,0.000223,0.000016,0.000306,0.000807,0.002186,0.006000,0.002939,0.000442,0.000031,0.000620
2023-07-25,0.410112,0.391255,0.351998,0.364708,0.417602,0.408312,0.417217,0.558615,0.537224,0.491849,0.506669,0.567041,0.556584,0.566609
2023-07-26,0.602022,0.224355,0.245975,0.231206,0.264086,0.187745,0.264536,2.168166,0.631472,0.704483,0.654405,0.767085,0.512195,0.768659
2023-07-27,0.003792,0.020663,0.008496,0.013207,0.035752,0.048514,0.025831,0.007283,0.045588,0.018087,0.028560,0.081439,0.112994,0.057673
2023-07-28,0.082076,0.043277,0.030045,0.040578,0.048908,0.039304,0.070223,0.136822,0.075702,0.053709,0.071273,0.084858,0.069172,0.118603
2023-07-31,0.030200,0.042220,0.042941,0.064214,0.081854,0.101378,0.037697,0.053971,0.073969,0.075151,0.109224,0.136484,0.165782,0.066513
2023-08-01,0.004089,0.008337,0.001520,0.006360,0.000261,0.005994,0.001852,0.008539,0.015703,0.002963,0.012070,0.000517,0.011392,0.003600
2023-08-02,0.111747,0.073751,0.059850,0.065191,0.134759,0.099567,0.081110,0.282877,0.178265,0.141864,0.155725,0.349603,0.248563,0.197958
2023-08-03,0.054532,0.139688,0.116497,0.111426,0.151156,0.160865,0.138054,0.128226,0.364212,0.296450,0.281962,0.398615,0.428193,0.359356
2023-08-04,0.034749,0.158323,0.167818,0.137330,0.101662,0.132401,0.105339,0.079005,0.420408,0.449626,0.357210,0.254415,0.342654,0.264736
2023-08-07,0.144480,0.022664,0.010676,0.021376,0.066327,0.049443,0.048341,0.227778,0.041102,0.019954,0.038872,0.112533,0.085722,0.083941
2023-08-08,0.023492,0.042591,0.016124,0.025797,0.073492,0.082195,0.059204,0.042529,0.074578,0.029682,0.046487,0.123663,0.137003,0.101328
2023-08-09,0.003967,0.026855,0.020296,0.016427,0.026508,0.031337,0.023392,0.007611,0.048293,0.036996,0.030217,0.047701,0.055888,0.042358
2023-08-10,0.000552,0.005728,0.006100,0.002405,0.000038,0.000860,0.005120,0.001122,0.010899,0.011589,0.004656,0.000076,0.001686,0.009768
2023-08-11,0.005144,0.002838,0.000134,0.000916,0.008066,0.004988,0.001882,0.010797,0.005883,0.000270,0.001869,0.017143,0.010462,0.003875
2023-08-14,0.050240,0.035578,0.043592,0.047707,0.032733,0.031832,0.045768,0.087007,0.062993,0.076217,0.082915,0.058236,0.056721,0.079766
2023-08-15,0.011100,0.000440,0.000316,0.000054,0.000867,0.000423,0.000021,0.023846,0.000892,0.000639,0.000108,0.001768,0.000858,0.000043
2023-08-16,0.058997,0.059851,0.048584,0.044442,0.076794,0.071208,0.064228,0.139665,0.141868,0.113170,0.102811,0.186373,0.171529,0.153213
2023-08-17,0.005461,0.034577,0.029658,0.027657,0.042871,0.042918,0.025603,0.011480,0.078587,0.066756,0.061993,0.098913,0.099027,0.057134
2023-08-18,0.014348,0.000020,0.000001,0.000320,0.003519,0.001482,0.002321,0.026535,0.000040,0.000002,0.000633,0.006769,0.002889,0.004496
2023-08-21,0.085450,0.074283,0.061046,0.075078,0.121989,0.096888,0.102211,0.141945,0.124883,0.104238,0.126107,0.195850,0.159119,0.167013
2023-08-22,0.007714,0.002754,0.001011,0.001636,0.003590,0.001334,0.004182,0.016373,0.005321,0.001980,0.003185,0.006901,0.002604,0.008015
2023-08-23,0.049997,0.070875,0.084947,0.073509,0.043913,0.045595,0.065668,0.086616,0.119614,0.141183,0.123689,0.076742,0.079485,0.111502
2023-08-24,0.182766,0.085440,0.072618,0.074142,0.133031,0.108054,0.089991,0.496404,0.209675,0.175260,0.179306,0.344509,0.272396,0.222094
2023-08-25,0.018088,0.081131,0.049876,0.052996,0.097548,0.092420,0.083849,0.039651,0.198014,0.116422,0.124318,0.242944,0.228766,0.205358
2023-08-28,0.105980,0.032673,0.029414,0.038797,0.040964,0.038252,0.053591,0.172568,0.058135,0.052641,0.068335,0.071907,0.067433,0.092391
2023-08-29,0.007416,0.017848,0.014467,0.024233,0.047981,0.036733,0.025761,0.014017,0.032718,0.026746,0.043804,0.083358,0.064913,0.046424
2023-08-30,0.005245,0.000425,0.000022,0.000300,0.000009,0.000054,0.000006,0.011015,0.000838,0.000045,0.000594,0.000019,0.000109,0.000011
2023-08-31,0.001066,0.000001,0.000422,0.000000,0.005548,0.003225,0.000040,0.002178,0.000001,0.000833,0.000000,0.011668,0.006701,0.000080
2023-09-01,0.006347,0.004081,0.010605,0.008744,0.001244,0.002659,0.004411,0.012046,0.007826,0.019826,0.016447,0.002431,0.005140,0.008444
2023-09-05,0.044168,0.055309,0.062203,0.070977,0.049244,0.056685,0.055837,0.077157,0.095137,0.106063,0.119772,0.085402,0.097329,0.095978
2023-09-06,0.175936,0.085364,0.081310,0.070709,0.112940,0.092746,0.095752,0.474912,0.209470,0.198496,0.170209,0.286276,0.229664,0.237965
2023-09-07,0.000107,0.012948,0.006076,0.006661,0.028616,0.023763,0.017953,0.000213,0.027977,0.012808,0.014078,0.064272,0.052811,0.039339
2023-09-08,0.097244,0.060047,0.057519,0.067985,0.060551,0.064179,0.076705,0.159648,0.102661,0.098655,0.115121,0.103458,0.109169,0.128610
